group_id,mouse,line,depth_class,cohort,compartment,state,family,component_a,component_b,mixture_a,mixture_b,window_start_s,window_stop_s,minimum_trials,n_odor_4,n_odor_10,n_odor_17,n_odor_18,component_distance_rms_z,mixture_distance_rms_z,mixture_cosine_distance,mean_off_axis_residual_rms_z,max_off_axis_residual_rms_z,mixture_1_component_axis_position,mixture_2_component_axis_position,best_60_40_residual_rms_z,best_60_40_assignment,n_odor_22,n_odor_30,n_odor_31,n_odor_32,n_odor_3,n_odor_12,n_odor_39,n_odor_40
186,m472,DAT,na,DAT,units,post,epsilon 31/32,22,30,31,32,0.0,1.0,3,,,,,1.6872169289845618,1.7297185649771103,0.27329111099243164,1.441091644443044,1.6066318413196536,0.44483599066734314,0.11037711799144745,1.4968852198471547,reversed,5.0,7.0,3.0,5.0,,,,
186,m472,DAT,na,DAT,units,post,lambda 39/40,3,12,39,40,0.0,1.0,5,,,,,0.8599157397498506,0.5725915715940216,0.37996941804885864,0.39064357949146117,0.4222098239688232,0.3862101137638092,0.647916316986084,0.39190501000324596,forward,,,,,9.0,7.0,5.0,8.0
186,m472,DAT,na,DAT,units,post,alpha 17/18,4,10,17,18,1.0,2.0,5,5.0,7.0,6.0,6.0,1.1231934736404823,1.598448926601056,0.10373151302337646,1.9670906514542024,2.3244855293923696,0.8530781269073486,0.42949989438056946,1.975919096662785,reversed,,,,,,,,
186,m472,DAT,na,DAT,units,post,epsilon 31/32,22,30,31,32,1.0,2.0,3,,,,,5.442549627674583,3.2043016732685863,0.14749830961227417,2.1130157548076225,2.1200111347179376,0.4897501766681671,0.4156821072101593,2.155780876280259,reversed,5.0,7.0,3.0,5.0,,,,
186,m472,DAT,na,DAT,units,post,lambda 39/40,3,12,39,40,1.0,2.0,5,,,,,2.527715997516416,0.7249576459928584,0.04011315107345581,1.0189806531831376,1.069365951460503,0.6443403959274292,0.7966322898864746,1.1617926853242295,forward,,,,,9.0,7.0,5.0,8.0
186,m472,DAT,na,DAT,units,post,alpha 17/18,4,10,17,18,2.0,3.0,5,5.0,7.0,6.0,6.0,1.4351235083154168,1.175892156797666,0.06849098205566406,1.9072405360399571,1.991241543974826,0.8868997097015381,0.6846880912780762,1.950909810657445,reversed,,,,,,,,
186,m472,DAT,na,DAT,units,post,epsilon 31/32,22,30,31,32,2.0,3.0,3,,,,,5.2666663163042475,3.624823529085375,0.1430530548095703,2.3782645824668007,2.559064401650664,0.4786650836467743,0.48319482803344727,2.434073134867357,forward,5.0,7.0,3.0,5.0,,,,
186,m472,DAT,na,DAT,units,post,lambda 39/40,3,12,39,40,2.0,3.0,5,,,,,2.7593042693241028,1.2527309184536688,0.056917786598205566,1.2153389018226475,1.2253882373315117,0.5534178018569946,0.8155564665794373,1.3202541256708291,forward,,,,,9.0,7.0,5.0,8.0
186,m472,DAT,na,DAT,units,post,alpha 17/18,4,10,17,18,3.0,4.0,5,5.0,7.0,6.0,6.0,1.2003800334664478,1.0533047523689518,0.06051534414291382,2.10717879305768,2.132065087078166,0.7430499792098999,0.5475625991821289,2.1143907894225196,reversed,,,,,,,,
186,m472,DAT,na,DAT,units,post,epsilon 31/32,22,30,31,32,3.0,4.0,3,,,,,4.864359703458257,3.688247204180304,0.15422171354293823,2.506748009107863,2.95276454212376,0.39547672867774963,0.33137235045433044,2.6299456337743288,reversed,5.0,7.0,3.0,5.0,,,,
186,m472,DAT,na,DAT,units,post,lambda 39/40,3,12,39,40,3.0,4.0,5,,,,,2.9100971937268474,1.3648997754968597,0.05419051647186279,1.200480452295712,1.2049075751954972,0.3852134346961975,0.7289690375328064,1.229616031735085,forward,,,,,9.0,7.0,5.0,8.0
186,m472,DAT,na,DAT,units,post,alpha 17/18,4,10,17,18,0.0,4.0,5,5.0,7.0,6.0,6.0,1.0570257011282083,1.100825108659539,0.06961941719055176,1.6578495228276657,1.8133721806040448,1.1536668539047241,0.6700506806373596,1.7138707752525428,reversed,,,,,,,,
186,m472,DAT,na,DAT,units,post,epsilon 31/32,22,30,31,32,0.0,4.0,3,,,,,4.299737535658305,3.072906563142663,0.16255533695220947,1.9803813550178644,2.1479852686324987,0.43688496947288513,0.3614189624786377,2.049051827805999,reversed,5.0,7.0,3.0,5.0,,,,
186,m472,DAT,na,DAT,units,post,lambda 39/40,3,12,39,40,0.0,4.0,5,,,,,2.3304267601084336,0.902731845756778,0.04626750946044922,0.8872911186547963,0.9005435621995685,0.5351561307907104,0.7897830009460449,0.9668017523102339,forward,,,,,9.0,7.0,5.0,8.0
186,m472,DAT,na,DAT,units,pre,alpha 17/18,4,10,17,18,0.0,1.0,5,5.0,8.0,14.0,5.0,0.7032929276901256,1.3771420599416486,0.06625902652740479,1.515442303868281,1.797366920361298,1.2236837148666382,1.491132140159607,1.6116315297344181,reversed,,,,,,,,
186,m472,DAT,na,DAT,units,pre,epsilon 31/32,22,30,31,32,0.0,1.0,4,,,,,1.694658638868948,0.9738492231808,0.02870851755142212,0.9445761431691883,0.9802661067460364,0.42422202229499817,0.5715527534484863,0.9456444495236953,forward,9.0,7.0,11.0,4.0,,,,
186,m472,DAT,na,DAT,units,pre,lambda 39/40,3,12,39,40,0.0,1.0,5,,,,,1.194462099332628,0.6910379655252985,0.045957207679748535,1.331947332090568,1.3630079724711925,0.6329501271247864,0.9827991724014282,1.3850113287221162,forward,,,,,5.0,6.0,6.0,7.0
186,m472,DAT,na,DAT,units,pre,alpha 17/18,4,10,17,18,1.0,2.0,5,5.0,8.0,14.0,5.0,1.2289193759758763,1.26053705279305,0.07454347610473633,2.0481553228645444,2.068401774108675,0.3196941018104553,0.5000729560852051,2.0511764389418,forward,,,,,,,,
186,m472,DAT,na,DAT,units,pre,epsilon 31/32,22,30,31,32,1.0,2.0,4,,,,,2.514613099795581,1.479997152840059,0.025163650512695312,1.5522446763042987,1.6208471045684116,0.4339572787284851,0.6146944165229797,1.5536827200405219,forward,9.0,7.0,11.0,4.0,,,,
186,m472,DAT,na,DAT,units,pre,lambda 39/40,3,12,39,40,1.0,2.0,5,,,,,1.7966694094556044,1.0336210545431004,0.0698169469833374,2.7192458120857137,3.012965124701663,0.40786057710647583,0.5501086711883545,2.720090333627769,forward,,,,,5.0,6.0,6.0,7.0
186,m472,DAT,na,DAT,units,pre,alpha 17/18,4,10,17,18,2.0,3.0,5,5.0,8.0,14.0,5.0,1.1141459432339458,1.4927914808497298,0.04800701141357422,2.4757229655938504,2.866826243394643,0.38370126485824585,0.5160518884658813,2.476525165257242,forward,,,,,,,,
186,m472,DAT,na,DAT,units,pre,epsilon 31/32,22,30,31,32,2.0,3.0,4,,,,,2.6335245296088328,2.164016358048584,0.026717960834503174,1.7300361311780388,2.161726317654032,0.41403818130493164,0.7622882723808289,1.7512213046417324,forward,9.0,7.0,11.0,4.0,,,,
186,m472,DAT,na,DAT,units,pre,lambda 39/40,3,12,39,40,2.0,3.0,5,,,,,2.141006181955585,1.3119416974893066,0.10706496238708496,2.1195146308525343,2.2529121864158324,-0.286091685295105,0.08002889901399612,2.4478270183158246,forward,,,,,5.0,6.0,6.0,7.0
186,m472,DAT,na,DAT,units,pre,alpha 17/18,4,10,17,18,3.0,4.0,5,5.0,8.0,14.0,5.0,1.0772314027297196,1.2926863302872311,0.02174389362335205,2.7408063402725134,3.1419554692039053,-0.14007966220378876,-0.7049821019172668,2.8700341772508318,reversed,,,,,,,,
186,m472,DAT,na,DAT,units,pre,epsilon 31/32,22,30,31,32,3.0,4.0,4,,,,,2.303939673970074,2.348705648728092,0.02497732639312744,2.064561705800306,2.7353307433776273,0.4154078960418701,0.6451382637023926,2.0657757360910005,forward,9.0,7.0,11.0,4.0,,,,
186,m472,DAT,na,DAT,units,pre,lambda 39/40,3,12,39,40,3.0,4.0,5,,,,,2.7620087594849076,1.3982078929776953,0.10663866996765137,2.043379251395605,2.0604855592959423,-0.1253982037305832,0.21640431880950928,2.392526965020706,forward,,,,,5.0,6.0,6.0,7.0
186,m472,DAT,na,DAT,units,pre,alpha 17/18,4,10,17,18,0.0,4.0,5,5.0,8.0,14.0,5.0,0.9554921007134898,1.2521042771557849,0.03575640916824341,2.108655607990139,2.4141673706327094,0.45012614130973816,0.37285810708999634,2.1115640565047156,reversed,,,,,,,,
186,m472,DAT,na,DAT,units,pre,epsilon 31/32,22,30,31,32,0.0,4.0,4,,,,,2.233846029094385,1.5408491258499841,0.020131409168243408,1.4249995267575049,1.7056017593783708,0.4185663163661957,0.6514447927474976,1.4273086502058703,forward,9.0,7.0,11.0,4.0,,,,
186,m472,DAT,na,DAT,units,pre,lambda 39/40,3,12,39,40,0.0,4.0,5,,,,,1.7173297713046864,0.9956406876212138,0.07506656646728516,2.1079881261397615,2.2415657418060344,-0.04871627315878868,0.3137390613555908,2.201769251610229,forward,,,,,5.0,6.0,6.0,7.0
206,m462,TH,na,TH,units,post,alpha 17/18,4,10,17,18,0.0,1.0,6,8.0,9.0,6.0,6.0,0.2360186737536835,0.20408117392829503,0.1387399435043335,0.381958221414082,0.38671894269390356,0.6081140041351318,0.7391487956047058,0.38424658948308893,forward,,,,,,,,
206,m462,TH,na,TH,units,post,epsilon 31/32,22,30,31,32,0.0,1.0,6,,,,,0.6734845607602389,0.33499201199765805,0.0133591890335083,0.7015706199057352,0.7686413858283858,0.7652447819709778,1.075929045677185,0.7558694151833917,forward,6.0,10.0,7.0,8.0,,,,
206,m462,TH,na,TH,units,post,lambda 39/40,3,12,39,40,0.0,1.0,3,,,,,0.4048460553123491,0.296822155696056,0.1144859790802002,0.2529845108441682,0.2863808552654374,0.10996834933757782,0.3971252739429474,0.2734679476686406,forward,,,,,7.0,10.0,6.0,3.0
206,m462,TH,na,TH,units,post,alpha 17/18,4,10,17,18,1.0,2.0,6,8.0,9.0,6.0,6.0,0.9393968542419303,0.2475022510258754,0.015298604965209961,0.7652276160049436,0.7695829807308526,0.13916493952274323,0.07364806532859802,0.8519024973284003,reversed,,,,,,,,
206,m462,TH,na,TH,units,post,epsilon 31/32,22,30,31,32,1.0,2.0,6,,,,,1.5756743969627782,0.7060217749816062,0.009728074073791504,1.139903194081234,1.340263142218382,0.37063002586364746,0.6391718983650208,1.1411828707659022,forward,6.0,10.0,7.0,8.0,,,,
206,m462,TH,na,TH,units,post,lambda 39/40,3,12,39,40,1.0,2.0,3,,,,,0.9138573056559057,0.5445341854119246,0.0551685094833374,0.3892564028913156,0.4750372519792214,0.05766645073890686,0.2857650816440582,0.4954719077244599,forward,,,,,7.0,10.0,6.0,3.0
206,m462,TH,na,TH,units,post,alpha 17/18,4,10,17,18,2.0,3.0,6,8.0,9.0,6.0,6.0,0.9556489357819443,0.64706154959765,0.01905161142349243,1.1838488999483654,1.3876071419264484,-0.27481609582901,-0.7329145073890686,1.4378992340094463,reversed,,,,,,,,
206,m462,TH,na,TH,units,post,epsilon 31/32,22,30,31,32,2.0,3.0,6,,,,,1.90973626947299,0.618416244451657,0.00898045301437378,1.4949401255228283,1.5151286637143349,0.5233097076416016,0.7375697493553162,1.5156449696302552,forward,6.0,10.0,7.0,8.0,,,,
206,m462,TH,na,TH,units,post,lambda 39/40,3,12,39,40,2.0,3.0,3,,,,,1.0139282662317919,0.7737035216044346,0.05784308910369873,0.5721864952256971,0.6095498721329174,0.03180684894323349,0.49452829360961914,0.6355451445633209,forward,,,,,7.0,10.0,6.0,3.0
