group_id,mouse,line,depth_class,cohort,compartment,unit_id,n_awake_trials,median_pupil_coverage,f0_vs_pupil_rho,f0_vs_speed_rho,f0_vs_respiration_rho
202,m496,DAT,superficial,DAT superficial,somas,g19,78,0.531578947368421,0.008695652173913044,0.07483640251161892,0.1550979262672811
202,m496,DAT,superficial,DAT superficial,somas,g20,78,0.531578947368421,-0.3408695652173913,0.06698696314431063,-0.08338133640552996
202,m496,DAT,superficial,DAT superficial,somas,g21,78,0.531578947368421,-0.07565217391304348,0.1462434383093653,0.222926267281106
202,m496,DAT,superficial,DAT superficial,somas,g22,78,0.531578947368421,0.3347826086956522,0.06979396330640632,-0.09471006144393242
202,m496,DAT,superficial,DAT superficial,somas,g23,78,0.531578947368421,-0.16086956521739126,0.09692406442059809,0.31672427035330264
202,m496,DAT,superficial,DAT superficial,somas,g24,78,0.531578947368421,0.015652173913043476,0.16872484232252985,0.18519585253456222
202,m496,DAT,superficial,DAT superficial,somas,g25,78,0.531578947368421,-0.0626086956521739,-0.08269854323712675,0.040754608294930876
202,m496,DAT,superficial,DAT superficial,somas,g26,78,0.531578947368421,-0.0608695652173913,0.12020565400033291,0.2606566820276498
202,m496,DAT,superficial,DAT superficial,somas,g27,78,0.531578947368421,-0.02260869565217391,-0.0505514056341214,-0.010704685099846392
202,m496,DAT,superficial,DAT superficial,somas,g28,78,0.531578947368421,0.13304347826086957,0.006973045651540866,0.0848694316436252
202,m496,DAT,superficial,DAT superficial,somas,g29,78,0.531578947368421,0.1869565217391304,0.05218988084186051,0.1195756528417819
202,m496,DAT,superficial,DAT superficial,somas,g30,78,0.531578947368421,-0.11130434782608695,-0.15554083251141979,-0.025825652841781878
202,m496,DAT,superficial,DAT superficial,somas,g31,78,0.531578947368421,0.1843478260869565,0.1862273139214794,0.06869239631336406
202,m496,DAT,superficial,DAT superficial,somas,g32,78,0.531578947368421,-0.14782608695652172,0.005652104398789957,0.1343125960061444
202,m496,DAT,superficial,DAT superficial,somas,g33,78,0.531578947368421,-0.021739130434782605,0.1636697017591177,0.1681067588325653
202,m496,DAT,superficial,DAT superficial,somas,g34,78,0.531578947368421,-0.2678260869565217,-0.17136672482803167,-0.09240591397849462
202,m496,DAT,superficial,DAT superficial,somas,g35,78,0.531578947368421,0.02434782608695652,-0.11473136861633633,0.06634024577572965
202,m496,DAT,superficial,DAT superficial,somas,g36,78,0.531578947368421,0.025217391304347827,0.010643738171204457,0.1983966973886329
202,m496,DAT,superficial,DAT superficial,somas,g37,78,0.531578947368421,-0.19130434782608693,0.06524687707097529,0.11813556067588328
202,m496,DAT,superficial,DAT superficial,somas,g38,78,0.531578947368421,0.5991304347826086,0.011075584349988407,-0.05179531490015361
202,m496,DAT,superficial,DAT superficial,somas,g39,78,0.531578947368421,-0.04347826086956521,0.11252133228961847,0.15092165898617513
202,m496,DAT,superficial,DAT superficial,somas,g40,78,0.531578947368421,-0.11913043478260868,0.039361509060337245,0.1832277265745008
202,m496,DAT,superficial,DAT superficial,somas,g41,78,0.531578947368421,-0.10782608695652172,0.06265579999827159,0.13983294930875576
202,m496,DAT,superficial,DAT superficial,somas,g42,78,0.531578947368421,0.25478260869565217,-0.09381223166171375,0.20070084485407066
202,m496,DAT,superficial,DAT superficial,somas,g43,78,0.531578947368421,0.02260869565217391,0.184677748221137,0.30016321044546856
202,m496,DAT,superficial,DAT superficial,somas,g44,78,0.531578947368421,0.13043478260869562,0.23816316759934936,0.371207757296467
202,m496,DAT,superficial,DAT superficial,somas,g45,78,0.531578947368421,-0.2026086956521739,-0.12602287605571671,0.05793970814132105
202,m496,DAT,superficial,DAT superficial,somas,g46,78,0.531578947368421,0.4417391304347826,0.28649183554855334,0.3672715053763441
202,m496,DAT,superficial,DAT superficial,somas,g47,78,0.531578947368421,-0.09043478260869564,0.027714363591370077,0.14376920122887865
202,m496,DAT,superficial,DAT superficial,somas,g48,78,0.531578947368421,0.3408695652173913,-0.06219855110308857,-0.017473118279569894
202,m496,DAT,superficial,DAT superficial,somas,g49,78,0.531578947368421,0.06782608695652173,0.14504951063860966,0.11736751152073734
202,m496,DAT,superficial,DAT superficial,somas,g50,78,0.531578947368421,0.034782608695652174,-0.22115604897018137,0.0704205069124424
202,m496,DAT,superficial,DAT superficial,somas,g51,78,0.531578947368421,-0.24260869565217388,-0.1756343811830731,-0.1083909370199693
202,m496,DAT,superficial,DAT superficial,somas,g52,78,0.531578947368421,-0.2026086956521739,-0.03524626900369018,0.30275537634408606
202,m496,DAT,superficial,DAT superficial,somas,g53,78,0.531578947368421,-0.2295652173913043,-0.20310741896865214,-0.13364055299539168
202,m496,DAT,superficial,DAT superficial,somas,g54,78,0.531578947368421,0.3043478260869565,0.07315982322928123,0.12538402457757297
202,m496,DAT,superficial,DAT superficial,somas,g55,78,0.531578947368421,-0.02260869565217391,-0.05660995349529626,0.15562596006144394
202,m496,DAT,superficial,DAT superficial,somas,g56,78,0.531578947368421,-0.2721739130434782,-0.058642170807220735,-0.010320660522273426
202,m496,DAT,superficial,DAT superficial,somas,g57,78,0.531578947368421,-0.5226086956521738,-0.16519386474306105,-0.3936251920122888
202,m496,DAT,superficial,DAT superficial,somas,g58,78,0.531578947368421,0.11217391304347826,-0.07769420810651272,0.19335637480798773
202,m496,DAT,superficial,DAT superficial,somas,g59,78,0.531578947368421,-0.26347826086956516,0.07055604479837799,0.18966013824884795
202,m496,DAT,superficial,DAT superficial,somas,g60,78,0.531578947368421,0.13043478260869562,0.12457492122097052,0.19729262672811057
202,m496,DAT,superficial,DAT superficial,somas,g61,78,0.531578947368421,-0.33999999999999997,0.08901111826229217,-0.03326612903225807
