group_id,mouse,line,depth_class,cohort,compartment,unit_id,state,baseline_f,f0_log2_post_pre
226,m465,TH,superficial,TH superficial,processes,g423,post,206.74441528320312,-1.0431269173340052
226,m465,TH,superficial,TH superficial,processes,g424,post,93.67256927490234,-1.815024673896543
226,m465,TH,superficial,TH superficial,processes,g425,post,289.3751220703125,-0.4316785048510943
226,m465,TH,superficial,TH superficial,processes,g426,post,138.35406494140625,-0.6703832341076382
226,m465,TH,superficial,TH superficial,processes,g427,post,158.32623291015625,-0.32435303779202546
226,m465,TH,superficial,TH superficial,processes,g428,post,90.299072265625,-1.1729015529554538
226,m465,TH,superficial,TH superficial,processes,g429,post,126.19776916503906,-1.3227168656259842
226,m465,TH,superficial,TH superficial,processes,g430,post,39.318809509277344,-1.4377666087217966
226,m465,TH,superficial,TH superficial,processes,g431,post,160.3538055419922,-0.6512803878285454
226,m465,TH,superficial,TH superficial,processes,g432,post,696.24072265625,0.14152593466320185
226,m465,TH,superficial,TH superficial,processes,g433,post,303.99444580078125,-1.38809023725309
226,m465,TH,superficial,TH superficial,processes,g434,post,101.72538757324219,-1.7590919740320983
226,m465,TH,superficial,TH superficial,processes,g435,post,195.60565185546875,-0.5543206711725478
226,m465,TH,superficial,TH superficial,processes,g436,post,111.38822174072266,-1.5042462207704919
226,m465,TH,superficial,TH superficial,processes,g437,post,204.77301025390625,-1.2315849840416464
226,m465,TH,superficial,TH superficial,processes,g438,post,108.94242858886719,-1.494134538696712
226,m465,TH,superficial,TH superficial,processes,g439,post,193.02975463867188,-0.6816500821212816
226,m465,TH,superficial,TH superficial,processes,g440,post,129.06808471679688,-1.3111328060957388
226,m465,TH,superficial,TH superficial,processes,g441,post,96.66316986083984,-1.5370435496970527
226,m465,TH,superficial,TH superficial,processes,g442,post,189.3013916015625,-1.5117273667748659
226,m465,TH,superficial,TH superficial,processes,g443,post,137.02267456054688,-1.0155525438768327
226,m465,TH,superficial,TH superficial,processes,g444,post,224.1463623046875,-0.8910845465784923
226,m465,TH,superficial,TH superficial,processes,g445,post,95.31417846679688,-1.7322275270107392
226,m465,TH,superficial,TH superficial,processes,g446,post,81.16140747070312,-1.839591591927537
226,m465,TH,superficial,TH superficial,processes,g447,post,245.88232421875,-0.6452131945976359
226,m465,TH,superficial,TH superficial,processes,g448,post,136.2403106689453,-2.2688377314259607
226,m465,TH,superficial,TH superficial,processes,g449,post,188.7638702392578,-1.3702734097257891
226,m465,TH,superficial,TH superficial,processes,g450,post,71.65760040283203,-1.2212733777374667
226,m465,TH,superficial,TH superficial,processes,g451,post,88.29108428955078,-1.9016547865384648
226,m465,TH,superficial,TH superficial,processes,g452,post,101.4162826538086,-1.876151434970258
226,m465,TH,superficial,TH superficial,processes,g453,post,381.0937805175781,0.2232567250127769
226,m465,TH,superficial,TH superficial,processes,g454,post,132.82284545898438,-1.478956350448523
226,m465,TH,superficial,TH superficial,processes,g455,post,69.58039093017578,-1.2119688774588968
226,m465,TH,superficial,TH superficial,processes,g456,post,164.87152099609375,-1.2137608922262821
226,m465,TH,superficial,TH superficial,processes,g457,post,85.75833129882812,-1.5960091757969237
226,m465,TH,superficial,TH superficial,processes,g458,post,151.2342071533203,-1.1451537975405304
226,m465,TH,superficial,TH superficial,processes,g459,post,120.43855285644531,-1.7126153311006975
226,m465,TH,superficial,TH superficial,processes,g460,post,177.03842163085938,-1.1466588468679606
226,m465,TH,superficial,TH superficial,processes,g461,post,111.45076751708984,-1.765784907260096
226,m465,TH,superficial,TH superficial,processes,g462,post,82.42687225341797,-1.6861483336997596
226,m465,TH,superficial,TH superficial,processes,g463,post,64.88214111328125,-2.0154101757995475
226,m465,TH,superficial,TH superficial,processes,g464,post,111.76960754394531,-1.3693899752138328
226,m465,TH,superficial,TH superficial,processes,g465,post,142.69775390625,-1.520749543101021
226,m465,TH,superficial,TH superficial,processes,g466,post,120.1046371459961,-1.6705308792834193
226,m465,TH,superficial,TH superficial,processes,g467,post,69.4521255493164,-1.8206946551810954
226,m465,TH,superficial,TH superficial,processes,g468,post,80.15721130371094,-1.3857010098929263
226,m465,TH,superficial,TH superficial,processes,g469,post,141.66055297851562,-1.5956461418935075
226,m465,TH,superficial,TH superficial,processes,g470,post,233.51971435546875,-0.5550899332341501
226,m465,TH,superficial,TH superficial,processes,g471,post,59.14820861816406,-2.025262180013992
226,m465,TH,superficial,TH superficial,processes,g472,post,101.45767211914062,-0.20217798846962307
226,m465,TH,superficial,TH superficial,processes,g473,post,148.76187133789062,-1.5649590370403548
226,m465,TH,superficial,TH superficial,processes,g474,post,159.4251708984375,-0.5852264897450206
226,m465,TH,superficial,TH superficial,processes,g475,post,148.77337646484375,-1.100449159076176
226,m465,TH,superficial,TH superficial,processes,g476,post,55.671871185302734,-2.001952054290413
226,m465,TH,superficial,TH superficial,processes,g477,post,155.9941864013672,-1.3903519266034434
226,m465,TH,superficial,TH superficial,processes,g478,post,103.64463806152344,-1.0946711016291595
226,m465,TH,superficial,TH superficial,processes,g479,post,406.8477783203125,-0.7310911843798915
226,m465,TH,superficial,TH superficial,processes,g480,post,125.45723724365234,-0.6184091936452315
226,m465,TH,superficial,TH superficial,processes,g481,post,86.32467651367188,-1.1528492536957666
226,m465,TH,superficial,TH superficial,processes,g482,post,72.42001342773438,-1.7446868923899306
226,m465,TH,superficial,TH superficial,processes,g483,post,135.34127807617188,-1.028613559202392
226,m465,TH,superficial,TH superficial,processes,g484,post,161.17230224609375,-0.5092867554706493
226,m465,TH,superficial,TH superficial,processes,g1,pre,542.4769897460938,-0.22829473656637678
226,m465,TH,superficial,TH superficial,processes,g4,pre,410.0645446777344,-0.7105029482948314
226,m465,TH,superficial,TH superficial,processes,g5,pre,686.9448852539062,-0.539710167324093
226,m465,TH,superficial,TH superficial,processes,g9,pre,1054.415283203125,-1.3955470382726416
226,m465,TH,superficial,TH superficial,processes,g10,pre,669.133056640625,-1.5893453376989786
226,m465,TH,superficial,TH superficial,processes,g12,pre,489.5986328125,-1.2520435232704077
226,m465,TH,superficial,TH superficial,processes,g15,pre,418.0134582519531,-1.9908068241682275
226,m465,TH,superficial,TH superficial,processes,g17,pre,674.114013671875,-0.5337622580512645
226,m465,TH,superficial,TH superficial,processes,g18,pre,718.9163818359375,-1.2806492911339593
226,m465,TH,superficial,TH superficial,processes,g21,pre,819.1896362304688,-1.5746118367417792
226,m465,TH,superficial,TH superficial,processes,g24,pre,682.1029052734375,-1.4994764337250652
226,m465,TH,superficial,TH superficial,processes,g27,pre,516.3111572265625,-0.5845055934411842
226,m465,TH,superficial,TH superficial,processes,g29,pre,558.5775756835938,-0.6550914989562077
226,m465,TH,superficial,TH superficial,processes,g30,pre,485.11407470703125,-0.6711654006282551
226,m465,TH,superficial,TH superficial,processes,g31,pre,906.2249755859375,-0.8015706702396359
226,m465,TH,superficial,TH superficial,processes,g34,pre,439.841064453125,-1.3453060752945443
226,m465,TH,superficial,TH superficial,processes,g38,pre,266.427490234375,-0.855193685354285
226,m465,TH,superficial,TH superficial,processes,g39,pre,486.4166564941406,-1.3150030807783744
226,m465,TH,superficial,TH superficial,processes,g42,pre,610.0072021484375,-1.224670199889315
226,m465,TH,superficial,TH superficial,processes,g51,pre,527.94873046875,-0.07438466459950291
226,m465,TH,superficial,TH superficial,processes,g55,pre,510.688232421875,-1.4685342385264641
226,m465,TH,superficial,TH superficial,processes,g59,pre,316.79083251953125,-0.6620126546508642
226,m465,TH,superficial,TH superficial,processes,g62,pre,572.2130126953125,-1.0710501545683953
226,m465,TH,superficial,TH superficial,processes,g63,pre,470.2082824707031,-1.9289454210254358
226,m465,TH,superficial,TH superficial,processes,g64,pre,537.471435546875,-1.171405616076323
226,m465,TH,superficial,TH superficial,processes,g65,pre,796.9968872070312,-1.798822609346608
226,m465,TH,superficial,TH superficial,processes,g66,pre,430.0606689453125,-0.6502685381413468
226,m465,TH,superficial,TH superficial,processes,g67,pre,516.5929565429688,-0.9730169677306284
226,m465,TH,superficial,TH superficial,processes,g68,pre,464.287353515625,-0.3504291857110228
226,m465,TH,superficial,TH superficial,processes,g70,pre,681.2781982421875,-1.4492952817537905
226,m465,TH,superficial,TH superficial,processes,g71,pre,345.13421630859375,-1.4748350248053326
226,m465,TH,superficial,TH superficial,processes,g74,pre,768.8692626953125,-0.8706401483240832
226,m465,TH,superficial,TH superficial,processes,g75,pre,513.1106567382812,-0.7226521651021136
226,m465,TH,superficial,TH superficial,processes,g77,pre,516.3895263671875,-0.8382533842183344
226,m465,TH,superficial,TH superficial,processes,g79,pre,398.0751953125,-0.5457087762633039
226,m465,TH,superficial,TH superficial,processes,g82,pre,888.3219604492188,-1.4405541258901744
226,m465,TH,superficial,TH superficial,processes,g86,pre,338.345947265625,-1.8611300921627818
226,m465,TH,superficial,TH superficial,processes,g87,pre,552.4111938476562,-1.14381040869171
226,m465,TH,superficial,TH superficial,processes,g89,pre,563.8428955078125,-1.619951117735302
226,m465,TH,superficial,TH superficial,processes,g90,pre,316.4002990722656,-0.85550470386062
226,m465,TH,superficial,TH superficial,processes,g94,pre,342.6236572265625,-1.2182592162013273
226,m465,TH,superficial,TH superficial,processes,g95,pre,408.9394226074219,-1.419561145583833
226,m465,TH,superficial,TH superficial,processes,g100,pre,293.6885070800781,-0.6553305074743301
226,m465,TH,superficial,TH superficial,processes,g104,pre,1024.35205078125,-1.1757641722614232
226,m465,TH,superficial,TH superficial,processes,g105,pre,505.3652038574219,-1.2686758834143606
226,m465,TH,superficial,TH superficial,processes,g111,pre,586.2825317382812,-0.8326402425380266
226,m465,TH,superficial,TH superficial,processes,g112,pre,767.412109375,-1.7690390255066475
226,m465,TH,superficial,TH superficial,processes,g116,pre,647.7539672851562,-1.3944210335825276
226,m465,TH,superficial,TH superficial,processes,g118,pre,704.4771118164062,-1.1673605232325672
226,m465,TH,superficial,TH superficial,processes,g120,pre,373.203857421875,-0.9036475394416118
226,m465,TH,superficial,TH superficial,processes,g122,pre,695.3279418945312,-1.0881459234714888
226,m465,TH,superficial,TH superficial,processes,g125,pre,414.8663635253906,-0.8650610961331561
226,m465,TH,superficial,TH superficial,processes,g129,pre,260.42083740234375,-0.9469155713068054
226,m465,TH,superficial,TH superficial,processes,g130,pre,195.0040283203125,0.04778885638714998
226,m465,TH,superficial,TH superficial,processes,g132,pre,507.5494689941406,-0.9314730199919293
226,m465,TH,superficial,TH superficial,processes,g133,pre,690.0101928710938,-1.419840931767673
226,m465,TH,superficial,TH superficial,processes,g139,pre,279.11370849609375,-0.6016369870053002
226,m465,TH,superficial,TH superficial,processes,g151,pre,369.0690002441406,-0.9860249055654702
226,m465,TH,superficial,TH superficial,processes,g152,pre,410.4557189941406,-0.9964735765669757
226,m465,TH,superficial,TH superficial,processes,g156,pre,368.2164306640625,-0.9691743060164035
226,m465,TH,superficial,TH superficial,processes,g157,pre,516.966796875,-1.4831414428071128
226,m465,TH,superficial,TH superficial,processes,g158,pre,499.3693542480469,-1.094123044168525
226,m465,TH,superficial,TH superficial,processes,g159,pre,407.1466064453125,-1.4625660701131402
226,m465,TH,superficial,TH superficial,processes,g160,pre,373.2806701660156,-1.2998106518969803
226,m465,TH,superficial,TH superficial,processes,g163,pre,274.346923828125,-1.7552504061154306
226,m465,TH,superficial,TH superficial,processes,g164,pre,415.447998046875,-1.4889193180097429
226,m465,TH,superficial,TH superficial,processes,g165,pre,296.26708984375,-0.82235264982751
226,m465,TH,superficial,TH superficial,processes,g166,pre,434.19866943359375,-0.6416934188639701
226,m465,TH,superficial,TH superficial,processes,g167,pre,465.1831359863281,-0.996701303539781
226,m465,TH,superficial,TH superficial,processes,g168,pre,132.771484375,1.3440453281950206
226,m465,TH,superficial,TH superficial,processes,g169,pre,348.104736328125,-1.170853489899364
226,m465,TH,superficial,TH superficial,processes,g170,pre,96.79661560058594,0.3340998194597908
226,m465,TH,superficial,TH superficial,processes,g171,pre,453.3325500488281,-1.2045338715998175
226,m465,TH,superficial,TH superficial,processes,g172,pre,317.114013671875,-0.8553526876564678
226,m465,TH,superficial,TH superficial,processes,g173,pre,392.05889892578125,-1.4089274273159276
226,m465,TH,superficial,TH superficial,processes,g174,pre,715.5021362304688,0.6246953721014774
226,m465,TH,superficial,TH superficial,processes,g175,pre,252.123046875,-1.4684287991412641
226,m465,TH,superficial,TH superficial,processes,g176,pre,331.4726257324219,-0.43686069096467944
226,m465,TH,superficial,TH superficial,processes,g177,pre,335.4677429199219,-1.022788809522264
226,m465,TH,superficial,TH superficial,processes,g178,pre,732.8018798828125,-2.254629506831502
226,m465,TH,superficial,TH superficial,processes,g179,pre,129.69281005859375,-0.18868988993046132
226,m465,TH,superficial,TH superficial,processes,g180,pre,390.31658935546875,-1.2529038796838678
226,m465,TH,superficial,TH superficial,processes,g181,pre,291.4527282714844,-1.7127645255438033
226,m465,TH,superficial,TH superficial,processes,g182,pre,386.7013244628906,-1.0664639260817954
226,m465,TH,superficial,TH superficial,processes,g183,pre,396.4074401855469,-1.7224268102247917
226,m465,TH,superficial,TH superficial,processes,g184,pre,779.0142211914062,-0.1463717034361357
226,m465,TH,superficial,TH superficial,processes,g185,pre,344.6581115722656,-0.5429481107950745
226,m465,TH,superficial,TH superficial,processes,g186,pre,1301.1878662109375,-1.0969919094076448
226,m465,TH,superficial,TH superficial,processes,g187,pre,319.301513671875,-1.0040150628311255
226,m465,TH,superficial,TH superficial,processes,g188,pre,563.4419555664062,-0.6340732027040128
226,m465,TH,superficial,TH superficial,processes,g189,pre,231.88818359375,-0.8034401334408516
226,m465,TH,superficial,TH superficial,processes,g190,pre,182.1739501953125,0.2525708973341975
226,m465,TH,superficial,TH superficial,processes,g191,pre,371.4822998046875,-0.8822457778969947
226,m465,TH,superficial,TH superficial,processes,g192,pre,203.57989501953125,-1.4440558295399557
226,m465,TH,superficial,TH superficial,processes,g193,pre,494.65142822265625,-1.451413627252749
226,m465,TH,superficial,TH superficial,processes,g194,pre,593.0343627929688,-1.2593354978135405
226,m465,TH,superficial,TH superficial,processes,g195,pre,602.328857421875,-0.23330936242322292
226,m465,TH,superficial,TH superficial,processes,g196,pre,451.3667297363281,-1.7165889644729542
226,m465,TH,superficial,TH superficial,processes,g197,pre,568.1956176757812,-0.9585572069378963
226,m465,TH,superficial,TH superficial,processes,g198,pre,305.1795654296875,-1.2099191550314146
226,m465,TH,superficial,TH superficial,processes,g199,pre,753.1881103515625,-0.3836771340209692
226,m465,TH,superficial,TH superficial,processes,g200,pre,232.67221069335938,-0.28406002106753586
226,m465,TH,superficial,TH superficial,processes,g201,pre,712.1384887695312,-1.4042891502163162
226,m465,TH,superficial,TH superficial,processes,g202,pre,349.8935241699219,-0.23373359692724566
226,m465,TH,superficial,TH superficial,processes,g203,pre,409.3769836425781,-1.989503014107342
226,m465,TH,superficial,TH superficial,processes,g204,pre,264.8584289550781,-0.6581335590977858
226,m465,TH,superficial,TH superficial,processes,g205,pre,315.6271667480469,-0.5938720575502853
226,m465,TH,superficial,TH superficial,processes,g206,pre,219.3369903564453,-0.6227258454261033
226,m465,TH,superficial,TH superficial,processes,g207,pre,754.046630859375,-1.1150344095464753
226,m465,TH,superficial,TH superficial,processes,g208,pre,628.3477783203125,-1.9655103855496547
226,m465,TH,superficial,TH superficial,processes,g209,pre,302.42144775390625,-1.6368453112281558
226,m465,TH,superficial,TH superficial,processes,g210,pre,272.3057861328125,-1.6342147675594973
226,m465,TH,superficial,TH superficial,processes,g211,pre,487.46527099609375,-1.1730571637828595
226,m465,TH,superficial,TH superficial,processes,g212,pre,284.76641845703125,-0.4263242128959554
226,m465,TH,superficial,TH superficial,processes,g213,pre,150.95547485351562,-0.27260141819018546
226,m465,TH,superficial,TH superficial,processes,g214,pre,439.6067810058594,-0.9446289566753174
226,m465,TH,superficial,TH superficial,processes,g215,pre,318.97515869140625,-1.160321016374776
226,m465,TH,superficial,TH superficial,processes,g216,pre,162.58827209472656,-0.07840806456168216
226,m465,TH,superficial,TH superficial,processes,g217,pre,242.88613891601562,-1.3675817664653114
226,m465,TH,superficial,TH superficial,processes,g218,pre,101.12689971923828,0.061110205686676786
226,m465,TH,superficial,TH superficial,processes,g219,pre,229.17942810058594,0.7452241578092599
226,m465,TH,superficial,TH superficial,processes,g220,pre,394.9490661621094,-1.2999870343208717
226,m465,TH,superficial,TH superficial,processes,g221,pre,306.2033386230469,-1.2919789349742052
226,m465,TH,superficial,TH superficial,processes,g222,pre,409.07464599609375,-0.2592390859954855
226,m465,TH,superficial,TH superficial,processes,g223,pre,103.59700012207031,-0.8402631368176957
226,m465,TH,superficial,TH superficial,processes,g224,pre,294.2655029296875,0.3462713179848647
226,m465,TH,superficial,TH superficial,processes,g225,pre,255.45947265625,-0.6582686383083927
226,m465,TH,superficial,TH superficial,processes,g226,pre,296.2360534667969,-0.6334839751674963
226,m465,TH,superficial,TH superficial,processes,g227,pre,257.16455078125,-1.1714977878931092
226,m465,TH,superficial,TH superficial,processes,g228,pre,321.39453125,-1.4172233090479347
226,m465,TH,superficial,TH superficial,processes,g229,pre,821.7101440429688,0.0863817322062807
226,m465,TH,superficial,TH superficial,processes,g230,pre,223.43203735351562,-0.20403951639250145
226,m465,TH,superficial,TH superficial,processes,g231,pre,514.2998657226562,-0.6506480521293613
226,m465,TH,superficial,TH superficial,processes,g232,pre,268.91571044921875,0.4821825285962496
226,m465,TH,superficial,TH superficial,processes,g233,pre,262.04119873046875,-1.605006235047613
226,m465,TH,superficial,TH superficial,processes,g234,pre,379.698974609375,-0.5983448064024406
226,m465,TH,superficial,TH superficial,processes,g235,pre,483.378662109375,-1.3435955439639002
226,m465,TH,superficial,TH superficial,processes,g236,pre,136.12184143066406,1.311489390477814
226,m465,TH,superficial,TH superficial,processes,g237,pre,251.16981506347656,-0.9379594090136699
226,m465,TH,superficial,TH superficial,processes,g238,pre,434.30224609375,-0.5150991462801445
226,m465,TH,superficial,TH superficial,processes,g239,pre,231.3528594970703,-0.41389723135451256
226,m465,TH,superficial,TH superficial,processes,g240,pre,150.10116577148438,-0.18865228998976294
226,m465,TH,superficial,TH superficial,processes,g241,pre,164.1714630126953,-0.6469133806040319
226,m465,TH,superficial,TH superficial,processes,g242,pre,376.27557373046875,-0.5579232994899274
226,m465,TH,superficial,TH superficial,processes,g243,pre,842.4098510742188,0.09335278301433828
226,m465,TH,superficial,TH superficial,processes,g244,pre,133.8223876953125,0.6906702396741435
226,m465,TH,superficial,TH superficial,processes,g245,pre,174.59071350097656,0.17835993983720008
226,m465,TH,superficial,TH superficial,processes,g246,pre,303.0615539550781,-0.6341284308444078
226,m465,TH,superficial,TH superficial,processes,g247,pre,192.37139892578125,-0.11705998878753356
226,m465,TH,superficial,TH superficial,processes,g248,pre,463.20989990234375,0.4242513700918526
226,m465,TH,superficial,TH superficial,processes,g249,pre,512.3355712890625,-0.1176998399992476
226,m465,TH,superficial,TH superficial,processes,g250,pre,281.75604248046875,-0.3330756818444364
226,m465,TH,superficial,TH superficial,processes,g251,pre,309.078857421875,-1.747511123773657
226,m465,TH,superficial,TH superficial,processes,g252,pre,347.4386901855469,-0.1537184845532425
226,m465,TH,superficial,TH superficial,processes,g253,pre,212.3986053466797,0.7635937492230356
226,m465,TH,superficial,TH superficial,processes,g254,pre,301.35687255859375,-0.08375790697783908
226,m465,TH,superficial,TH superficial,processes,g255,pre,195.67724609375,-0.2799613626507436
226,m465,TH,superficial,TH superficial,processes,g256,pre,109.3091049194336,-1.3002126158941067
226,m465,TH,superficial,TH superficial,processes,g257,pre,178.45828247070312,-0.42485876915353893
226,m465,TH,superficial,TH superficial,processes,g258,pre,297.3460998535156,-0.9939897070183414
226,m465,TH,superficial,TH superficial,processes,g259,pre,208.83013916015625,0.30745532797737307
226,m465,TH,superficial,TH superficial,processes,g260,pre,218.32237243652344,-2.211032211204302
226,m465,TH,superficial,TH superficial,processes,g261,pre,211.81460571289062,-0.6321092017839127
226,m465,TH,superficial,TH superficial,processes,g262,pre,264.62445068359375,0.22637849636538196
226,m465,TH,superficial,TH superficial,processes,g263,pre,116.11444091796875,0.377890840469221
226,m465,TH,superficial,TH superficial,processes,g264,pre,221.13450622558594,-1.0463771592177438
226,m465,TH,superficial,TH superficial,processes,g265,pre,287.1184997558594,-0.6387305641412583
226,m465,TH,superficial,TH superficial,processes,g266,pre,443.496826171875,0.28896691872578767
226,m465,TH,superficial,TH superficial,processes,g267,pre,1245.1666259765625,0.15886161281869435
226,m465,TH,superficial,TH superficial,processes,g268,pre,138.9691925048828,0.2713859889912696
226,m465,TH,superficial,TH superficial,processes,g269,pre,212.70947265625,-0.530090208004415
226,m465,TH,superficial,TH superficial,processes,g270,pre,326.4978942871094,0.032224889009153046
226,m465,TH,superficial,TH superficial,processes,g271,pre,190.77752685546875,0.13248967377135284
226,m465,TH,superficial,TH superficial,processes,g272,pre,1044.4891357421875,0.5343609640617718
226,m465,TH,superficial,TH superficial,processes,g273,pre,335.612548828125,-1.1410189748289106
226,m465,TH,superficial,TH superficial,processes,g274,pre,151.15257263183594,0.1307086261763408
226,m465,TH,superficial,TH superficial,processes,g275,pre,194.56103515625,-0.891602796952719
226,m465,TH,superficial,TH superficial,processes,g276,pre,235.4915313720703,0.2577495294119048
226,m465,TH,superficial,TH superficial,processes,g277,pre,243.41082763671875,0.13389155089068308
226,m465,TH,superficial,TH superficial,processes,g278,pre,332.65667724609375,0.45911767115423113
226,m465,TH,superficial,TH superficial,processes,g279,pre,406.8988037109375,-1.966851515889903
226,m465,TH,superficial,TH superficial,processes,g280,pre,1134.9822998046875,0.38993711851534435
226,m465,TH,superficial,TH superficial,processes,g281,pre,260.1824951171875,-1.5778473674720543
226,m465,TH,superficial,TH superficial,processes,g282,pre,466.38232421875,-0.1952842812648505
226,m465,TH,superficial,TH superficial,processes,g283,pre,1016.1859130859375,-0.10495183353828637
226,m465,TH,superficial,TH superficial,processes,g284,pre,876.701904296875,-0.17028390229564297
226,m465,TH,superficial,TH superficial,processes,g285,pre,355.75311279296875,0.5316570335474281
226,m465,TH,superficial,TH superficial,processes,g286,pre,177.24876403808594,-0.3843966166658458
226,m465,TH,superficial,TH superficial,processes,g287,pre,150.82748413085938,-0.17759594254110042
226,m465,TH,superficial,TH superficial,processes,g288,pre,108.63556671142578,-0.06812175404328562
226,m465,TH,superficial,TH superficial,processes,g289,pre,263.3594055175781,-0.28347851180949246
226,m465,TH,superficial,TH superficial,processes,g290,pre,140.61737060546875,-0.4303261010580476
226,m465,TH,superficial,TH superficial,processes,g291,pre,208.97657775878906,-0.7877752366744796
226,m465,TH,superficial,TH superficial,processes,g292,pre,271.5048828125,-0.5722564898467752
226,m465,TH,superficial,TH superficial,processes,g293,pre,242.8074188232422,-0.01670655403592484
226,m465,TH,superficial,TH superficial,processes,g294,pre,203.86534118652344,0.2571228242685835
226,m465,TH,superficial,TH superficial,processes,g295,pre,695.2447509765625,-0.1683916163905713
226,m465,TH,superficial,TH superficial,processes,g296,pre,718.9535522460938,-1.9332367762116323
226,m465,TH,superficial,TH superficial,processes,g297,pre,340.48095703125,-0.29255954727661565
226,m465,TH,superficial,TH superficial,processes,g298,pre,167.37281799316406,0.021717726664894126
226,m465,TH,superficial,TH superficial,processes,g299,pre,385.332275390625,-0.868263801006192
226,m465,TH,superficial,TH superficial,processes,g300,pre,226.17189025878906,-2.506856323539412
226,m465,TH,superficial,TH superficial,processes,g301,pre,76.72438049316406,-0.36795947832267245
226,m465,TH,superficial,TH superficial,processes,g302,pre,528.3731689453125,-1.5157183447277616
226,m465,TH,superficial,TH superficial,processes,g303,pre,363.581298828125,-1.143266395883912
226,m465,TH,superficial,TH superficial,processes,g304,pre,388.2931823730469,0.5309854505894456
226,m465,TH,superficial,TH superficial,processes,g305,pre,364.37664794921875,-0.5451330535533024
226,m465,TH,superficial,TH superficial,processes,g306,pre,436.1173095703125,-1.4537006189117176
226,m465,TH,superficial,TH superficial,processes,g307,pre,371.5856018066406,-0.16719848485206068
226,m465,TH,superficial,TH superficial,processes,g308,pre,187.1586456298828,-0.7477421647758069
226,m465,TH,superficial,TH superficial,processes,g309,pre,940.7066040039062,-1.8767427401999381
226,m465,TH,superficial,TH superficial,processes,g310,pre,463.26654052734375,-1.2377572157395218
226,m465,TH,superficial,TH superficial,processes,g311,pre,494.15338134765625,-2.2184863578386906
226,m465,TH,superficial,TH superficial,processes,g312,pre,2004.2279052734375,0.3116819560687437
226,m465,TH,superficial,TH superficial,processes,g313,pre,258.5964660644531,-0.703258885486014
226,m465,TH,superficial,TH superficial,processes,g314,pre,270.34783935546875,-1.6993060195448237
226,m465,TH,superficial,TH superficial,processes,g315,pre,310.03961181640625,0.05679527689629614
226,m465,TH,superficial,TH superficial,processes,g316,pre,243.89454650878906,-2.1786642264185003
226,m465,TH,superficial,TH superficial,processes,g317,pre,223.7755126953125,0.20142522394539672
226,m465,TH,superficial,TH superficial,processes,g318,pre,690.1607055664062,-1.806384379904432
226,m465,TH,superficial,TH superficial,processes,g319,pre,208.305908203125,-0.41216220541367876
226,m465,TH,superficial,TH superficial,processes,g320,pre,238.48062133789062,-1.489387862069048
226,m465,TH,superficial,TH superficial,processes,g321,pre,412.24267578125,-1.6445821992428724
226,m465,TH,superficial,TH superficial,processes,g322,pre,56.913394927978516,1.772161643553863
226,m465,TH,superficial,TH superficial,processes,g323,pre,284.2030334472656,-1.025400620338496
226,m465,TH,superficial,TH superficial,processes,g324,pre,83.62744903564453,1.2827767323231205
226,m465,TH,superficial,TH superficial,processes,g325,pre,645.5179443359375,-1.0749399194138456
226,m465,TH,superficial,TH superficial,processes,g326,pre,1008.6014404296875,-0.24264250194490694
226,m465,TH,superficial,TH superficial,processes,g327,pre,199.36602783203125,-0.5348368339253197
226,m465,TH,superficial,TH superficial,processes,g328,pre,209.10350036621094,-1.708431428746182
226,m465,TH,superficial,TH superficial,processes,g329,pre,281.67266845703125,-1.7177315249647178
226,m465,TH,superficial,TH superficial,processes,g330,pre,298.651611328125,-1.5127772696075934
226,m465,TH,superficial,TH superficial,processes,g331,pre,626.2550659179688,-1.287880115585436
226,m465,TH,superficial,TH superficial,processes,g332,pre,214.15321350097656,-1.3034029281676105
226,m465,TH,superficial,TH superficial,processes,g333,pre,273.6645812988281,-1.365065128422568
226,m465,TH,superficial,TH superficial,processes,g334,pre,386.3456115722656,-1.4380059632583149
226,m465,TH,superficial,TH superficial,processes,g335,pre,372.42352294921875,-1.484260240402512
226,m465,TH,superficial,TH superficial,processes,g336,pre,507.0451354980469,-0.4230388079194089
226,m465,TH,superficial,TH superficial,processes,g337,pre,381.1836242675781,-1.741637612233818
226,m465,TH,superficial,TH superficial,processes,g338,pre,482.2018737792969,-0.16405812184486965
226,m465,TH,superficial,TH superficial,processes,g339,pre,645.1133422851562,-0.8020654627393291
226,m465,TH,superficial,TH superficial,processes,g340,pre,540.589111328125,-1.384924231030175
226,m465,TH,superficial,TH superficial,processes,g341,pre,280.2825622558594,-1.349764859888787
226,m465,TH,superficial,TH superficial,processes,g342,pre,250.3861541748047,-0.7508114465677397
226,m465,TH,superficial,TH superficial,processes,g343,pre,374.85504150390625,-2.430472738907914
226,m465,TH,superficial,TH superficial,processes,g344,pre,221.32815551757812,0.34224755538638235
226,m465,TH,superficial,TH superficial,processes,g345,pre,468.36260986328125,-0.9086881797699198
226,m465,TH,superficial,TH superficial,processes,g346,pre,465.0971374511719,-2.2669210337130954
226,m465,TH,superficial,TH superficial,processes,g347,pre,683.4571533203125,0.00895984484641798
226,m465,TH,superficial,TH superficial,processes,g348,pre,303.7834777832031,-1.4749206676712465
226,m465,TH,superficial,TH superficial,processes,g349,pre,477.2857666015625,-0.5651226792958902
226,m465,TH,superficial,TH superficial,processes,g350,pre,681.6781616210938,-1.632314079468887
