group_id,mouse,line,depth_class,cohort,compartment,state,odor_id,population_pattern_reliability,n_trials
203,m462,TH,deep,TH deep,processes,pre,10,0.8497445583343506,7
203,m462,TH,deep,TH deep,processes,pre,12,0.9198430776596069,7
203,m462,TH,deep,TH deep,processes,pre,17,0.8053873777389526,6
203,m462,TH,deep,TH deep,processes,pre,18,0.8859151005744934,5
203,m462,TH,deep,TH deep,processes,pre,21,0.966223418712616,4
203,m462,TH,deep,TH deep,processes,pre,30,0.9850141406059265,7
203,m462,TH,deep,TH deep,processes,pre,31,0.9826228022575378,6
203,m462,TH,deep,TH deep,processes,pre,32,0.9812783598899841,3
203,m462,TH,deep,TH deep,processes,pre,39,0.6381568908691406,2
203,m462,TH,deep,TH deep,processes,pre,40,0.8309015035629272,5
204,m465,TH,deep,TH deep,somas,post,1,0.5440593957901001,6
204,m465,TH,deep,TH deep,somas,post,2,0.6476521492004395,7
204,m465,TH,deep,TH deep,somas,post,3,0.06285498291254044,10
204,m465,TH,deep,TH deep,somas,post,4,-0.1968410164117813,3
204,m465,TH,deep,TH deep,somas,post,10,0.348590224981308,4
204,m465,TH,deep,TH deep,somas,post,12,-0.006660458631813526,7
204,m465,TH,deep,TH deep,somas,post,17,0.7141497731208801,6
204,m465,TH,deep,TH deep,somas,post,18,0.6015082001686096,4
204,m465,TH,deep,TH deep,somas,post,21,-0.06607791036367416,2
204,m465,TH,deep,TH deep,somas,post,22,0.6586523056030273,6
204,m465,TH,deep,TH deep,somas,post,30,0.36872541904449463,6
204,m465,TH,deep,TH deep,somas,post,31,-0.3890232443809509,2
204,m465,TH,deep,TH deep,somas,post,32,0.04027935490012169,6
204,m465,TH,deep,TH deep,somas,post,39,0.1219511330127716,6
204,m465,TH,deep,TH deep,somas,post,40,0.2662225365638733,2
204,m465,TH,deep,TH deep,somas,pre,1,0.571979284286499,5
204,m465,TH,deep,TH deep,somas,pre,2,-0.22647565603256226,5
204,m465,TH,deep,TH deep,somas,pre,4,-0.40439507365226746,4
204,m465,TH,deep,TH deep,somas,pre,10,0.06206272169947624,6
204,m465,TH,deep,TH deep,somas,pre,12,0.6674390435218811,8
204,m465,TH,deep,TH deep,somas,pre,17,0.09341175854206085,8
204,m465,TH,deep,TH deep,somas,pre,18,-0.4356042146682739,6
204,m465,TH,deep,TH deep,somas,pre,21,0.044321201741695404,7
204,m465,TH,deep,TH deep,somas,pre,22,0.3796035945415497,8
204,m465,TH,deep,TH deep,somas,pre,30,-0.11873027682304382,2
204,m465,TH,deep,TH deep,somas,pre,31,0.19826239347457886,4
204,m465,TH,deep,TH deep,somas,pre,32,-0.20686806738376617,2
204,m465,TH,deep,TH deep,somas,pre,39,-0.6119033694267273,4
204,m465,TH,deep,TH deep,somas,pre,40,-0.010201117023825645,3
204,m465,TH,deep,TH deep,processes,post,1,0.21234939992427826,6
204,m465,TH,deep,TH deep,processes,post,2,0.3662235736846924,7
204,m465,TH,deep,TH deep,processes,post,3,0.13877984881401062,10
204,m465,TH,deep,TH deep,processes,post,4,-0.6895608305931091,3
204,m465,TH,deep,TH deep,processes,post,10,0.07407631725072861,4
204,m465,TH,deep,TH deep,processes,post,12,-0.08626855164766312,7
204,m465,TH,deep,TH deep,processes,post,17,0.31319037079811096,6
204,m465,TH,deep,TH deep,processes,post,18,0.18316681683063507,4
204,m465,TH,deep,TH deep,processes,post,21,0.2314150035381317,2
204,m465,TH,deep,TH deep,processes,post,22,0.6729249954223633,6
204,m465,TH,deep,TH deep,processes,post,30,-0.108378566801548,6
204,m465,TH,deep,TH deep,processes,post,31,-0.04016018286347389,2
204,m465,TH,deep,TH deep,processes,post,32,-0.0022391919046640396,6
204,m465,TH,deep,TH deep,processes,post,39,0.032353151589632034,6
204,m465,TH,deep,TH deep,processes,post,40,0.10553400963544846,2
204,m465,TH,deep,TH deep,processes,pre,1,0.14729590713977814,5
204,m465,TH,deep,TH deep,processes,pre,2,-0.10397972911596298,5
204,m465,TH,deep,TH deep,processes,pre,4,-0.3016476631164551,4
204,m465,TH,deep,TH deep,processes,pre,10,0.04519563913345337,6
204,m465,TH,deep,TH deep,processes,pre,12,0.3312031030654907,8
204,m465,TH,deep,TH deep,processes,pre,17,-0.22772759199142456,8
204,m465,TH,deep,TH deep,processes,pre,18,-0.1029122918844223,6
204,m465,TH,deep,TH deep,processes,pre,21,0.20686818659305573,7
204,m465,TH,deep,TH deep,processes,pre,22,0.31335610151290894,8
204,m465,TH,deep,TH deep,processes,pre,30,-0.2613452672958374,2
204,m465,TH,deep,TH deep,processes,pre,31,0.024518515914678574,4
204,m465,TH,deep,TH deep,processes,pre,32,-0.0038726471830159426,2
204,m465,TH,deep,TH deep,processes,pre,39,-0.3332652747631073,4
204,m465,TH,deep,TH deep,processes,pre,40,0.2596827745437622,3
238,m466,TH,deep,TH deep,somas,post,1,0.6233595609664917,5
238,m466,TH,deep,TH deep,somas,post,2,0.8164005279541016,5
238,m466,TH,deep,TH deep,somas,post,3,0.613237738609314,5
238,m466,TH,deep,TH deep,somas,post,4,0.6579147577285767,3
238,m466,TH,deep,TH deep,somas,post,10,0.688563883304596,9
238,m466,TH,deep,TH deep,somas,post,12,0.8980969786643982,5
238,m466,TH,deep,TH deep,somas,post,17,0.8072023391723633,3
238,m466,TH,deep,TH deep,somas,post,18,0.8906484842300415,4
238,m466,TH,deep,TH deep,somas,post,21,0.7095389366149902,7
238,m466,TH,deep,TH deep,somas,post,22,0.950959324836731,8
238,m466,TH,deep,TH deep,somas,post,30,0.7324399352073669,4
238,m466,TH,deep,TH deep,somas,post,31,0.8833064436912537,4
238,m466,TH,deep,TH deep,somas,post,32,0.7237006425857544,3
238,m466,TH,deep,TH deep,somas,post,39,0.6316339373588562,3
238,m466,TH,deep,TH deep,somas,post,40,0.7528413534164429,5
238,m466,TH,deep,TH deep,somas,pre,1,0.7294894456863403,4
238,m466,TH,deep,TH deep,somas,pre,2,0.8116633296012878,3
238,m466,TH,deep,TH deep,somas,pre,3,0.6620184183120728,3
238,m466,TH,deep,TH deep,somas,pre,4,0.32774558663368225,6
238,m466,TH,deep,TH deep,somas,pre,10,0.45993340015411377,4
238,m466,TH,deep,TH deep,somas,pre,17,0.4872323274612427,3
238,m466,TH,deep,TH deep,somas,pre,18,0.8004481196403503,2
238,m466,TH,deep,TH deep,somas,pre,21,0.8805166482925415,7
238,m466,TH,deep,TH deep,somas,pre,22,0.40995466709136963,3
238,m466,TH,deep,TH deep,somas,pre,30,0.48330309987068176,3
238,m466,TH,deep,TH deep,somas,pre,31,0.6760684251785278,2
238,m466,TH,deep,TH deep,somas,pre,32,0.2677217423915863,2
238,m466,TH,deep,TH deep,somas,pre,39,0.8739235401153564,5
238,m466,TH,deep,TH deep,somas,pre,40,0.7255197763442993,5
238,m466,TH,deep,TH deep,processes,post,1,0.8007106184959412,5
238,m466,TH,deep,TH deep,processes,post,2,0.7898377776145935,5
238,m466,TH,deep,TH deep,processes,post,3,0.6486648321151733,5
238,m466,TH,deep,TH deep,processes,post,4,0.650189995765686,3
238,m466,TH,deep,TH deep,processes,post,10,0.8405344486236572,9
238,m466,TH,deep,TH deep,processes,post,12,0.8077412247657776,5
238,m466,TH,deep,TH deep,processes,post,17,0.8722582459449768,3
238,m466,TH,deep,TH deep,processes,post,18,0.8622340559959412,4
238,m466,TH,deep,TH deep,processes,post,21,0.8483325242996216,7
238,m466,TH,deep,TH deep,processes,post,22,0.9488714933395386,8
238,m466,TH,deep,TH deep,processes,post,30,0.8614956140518188,4
238,m466,TH,deep,TH deep,processes,post,31,0.9396547079086304,4
238,m466,TH,deep,TH deep,processes,post,32,0.8572455644607544,3
238,m466,TH,deep,TH deep,processes,post,39,0.7487108707427979,3
238,m466,TH,deep,TH deep,processes,post,40,0.4898394048213959,5
238,m466,TH,deep,TH deep,processes,pre,1,0.7433931231498718,4
238,m466,TH,deep,TH deep,processes,pre,2,0.8885552883148193,3
238,m466,TH,deep,TH deep,processes,pre,3,0.7570062279701233,3
238,m466,TH,deep,TH deep,processes,pre,4,0.5711166262626648,6
238,m466,TH,deep,TH deep,processes,pre,10,0.5520010590553284,4
238,m466,TH,deep,TH deep,processes,pre,17,0.40971246361732483,3
238,m466,TH,deep,TH deep,processes,pre,18,0.6430957317352295,2
238,m466,TH,deep,TH deep,processes,pre,21,0.841452956199646,7
238,m466,TH,deep,TH deep,processes,pre,22,0.6757867336273193,3
238,m466,TH,deep,TH deep,processes,pre,30,0.611907422542572,3
238,m466,TH,deep,TH deep,processes,pre,31,0.6073601245880127,2
238,m466,TH,deep,TH deep,processes,pre,32,0.6333224773406982,2
238,m466,TH,deep,TH deep,processes,pre,39,0.9001295566558838,5
238,m466,TH,deep,TH deep,processes,pre,40,0.79538893699646,5
225,m357,TH,superficial,TH superficial,somas,post,1,0.25583767890930176,10
225,m357,TH,superficial,TH superficial,somas,post,2,0.7295915484428406,3
225,m357,TH,superficial,TH superficial,somas,post,3,-0.029788339510560036,5
225,m357,TH,superficial,TH superficial,somas,post,4,0.4095785617828369,2
225,m357,TH,superficial,TH superficial,somas,post,10,0.2413519322872162,6
225,m357,TH,superficial,TH superficial,somas,post,12,0.1533944010734558,2
225,m357,TH,superficial,TH superficial,somas,post,17,0.537065863609314,3
225,m357,TH,superficial,TH superficial,somas,post,18,0.826429545879364,9
225,m357,TH,superficial,TH superficial,somas,post,21,0.49985846877098083,6
225,m357,TH,superficial,TH superficial,somas,post,22,0.08194120228290558,3
225,m357,TH,superficial,TH superficial,somas,post,30,0.4061189293861389,6
225,m357,TH,superficial,TH superficial,somas,post,31,0.6900019645690918,7
225,m357,TH,superficial,TH superficial,somas,post,32,0.4707338511943817,6
225,m357,TH,superficial,TH superficial,somas,post,39,0.6017762422561646,5
225,m357,TH,superficial,TH superficial,somas,post,40,0.5831555128097534,5
225,m357,TH,superficial,TH superficial,somas,pre,1,0.3109360933303833,2
225,m357,TH,superficial,TH superficial,somas,pre,2,0.8643340468406677,2
225,m357,TH,superficial,TH superficial,somas,pre,3,0.8636176586151123,5
225,m357,TH,superficial,TH superficial,somas,pre,4,0.6766250133514404,4
225,m357,TH,superficial,TH superficial,somas,pre,10,0.919508159160614,5
225,m357,TH,superficial,TH superficial,somas,pre,17,0.9498246908187866,5
225,m357,TH,superficial,TH superficial,somas,pre,18,0.9556095004081726,4
225,m357,TH,superficial,TH superficial,somas,pre,21,0.6953945755958557,6
225,m357,TH,superficial,TH superficial,somas,pre,22,0.7231696844100952,5
225,m357,TH,superficial,TH superficial,somas,pre,30,0.8146823644638062,4
225,m357,TH,superficial,TH superficial,somas,pre,31,0.8845000863075256,4
225,m357,TH,superficial,TH superficial,somas,pre,32,0.8532768487930298,6
225,m357,TH,superficial,TH superficial,somas,pre,39,0.8917644023895264,3
225,m357,TH,superficial,TH superficial,somas,pre,40,0.7123910784721375,3
225,m357,TH,superficial,TH superficial,processes,post,1,0.29199114441871643,10
225,m357,TH,superficial,TH superficial,processes,post,2,0.6025773882865906,3
225,m357,TH,superficial,TH superficial,processes,post,3,-0.10910985618829727,5
225,m357,TH,superficial,TH superficial,processes,post,4,0.2443152368068695,2
225,m357,TH,superficial,TH superficial,processes,post,10,0.09998483955860138,6
225,m357,TH,superficial,TH superficial,processes,post,12,0.05662500113248825,2
225,m357,TH,superficial,TH superficial,processes,post,17,0.4398254454135895,3
225,m357,TH,superficial,TH superficial,processes,post,18,0.7961835265159607,9
225,m357,TH,superficial,TH superficial,processes,post,21,0.5944948792457581,6
225,m357,TH,superficial,TH superficial,processes,post,22,0.07355023175477982,3
225,m357,TH,superficial,TH superficial,processes,post,30,0.39685672521591187,6
225,m357,TH,superficial,TH superficial,processes,post,31,0.7497203350067139,7
225,m357,TH,superficial,TH superficial,processes,post,32,0.4243348240852356,6
225,m357,TH,superficial,TH superficial,processes,post,39,0.5921162366867065,5
225,m357,TH,superficial,TH superficial,processes,post,40,0.41507425904273987,5
225,m357,TH,superficial,TH superficial,processes,pre,1,0.06959208101034164,2
225,m357,TH,superficial,TH superficial,processes,pre,2,0.6451270580291748,2
225,m357,TH,superficial,TH superficial,processes,pre,3,0.7883226275444031,5
225,m357,TH,superficial,TH superficial,processes,pre,4,0.4187467098236084,4
225,m357,TH,superficial,TH superficial,processes,pre,10,0.7300761938095093,5
225,m357,TH,superficial,TH superficial,processes,pre,17,0.8548286557197571,5
225,m357,TH,superficial,TH superficial,processes,pre,18,0.8844918012619019,4
225,m357,TH,superficial,TH superficial,processes,pre,21,0.4763079285621643,6
225,m357,TH,superficial,TH superficial,processes,pre,22,0.6038665175437927,5
225,m357,TH,superficial,TH superficial,processes,pre,30,0.7294824123382568,4
225,m357,TH,superficial,TH superficial,processes,pre,31,0.8329157829284668,4
225,m357,TH,superficial,TH superficial,processes,pre,32,0.8503224849700928,6
225,m357,TH,superficial,TH superficial,processes,pre,39,0.7809457182884216,3
225,m357,TH,superficial,TH superficial,processes,pre,40,0.6089804768562317,3
226,m465,TH,superficial,TH superficial,somas,post,1,0.37145236134529114,9
226,m465,TH,superficial,TH superficial,somas,post,2,0.8505479097366333,5
226,m465,TH,superficial,TH superficial,somas,post,3,0.8419283032417297,6
226,m465,TH,superficial,TH superficial,somas,post,4,0.6312889456748962,2
226,m465,TH,superficial,TH superficial,somas,post,10,0.8135513663291931,4
226,m465,TH,superficial,TH superficial,somas,post,12,0.7709152698516846,4
226,m465,TH,superficial,TH superficial,somas,post,17,0.8275967836380005,7
226,m465,TH,superficial,TH superficial,somas,post,18,0.5278445482254028,3
226,m465,TH,superficial,TH superficial,somas,post,21,0.9824234247207642,8
226,m465,TH,superficial,TH superficial,somas,post,22,0.8562825322151184,3
226,m465,TH,superficial,TH superficial,somas,post,30,0.9412123560905457,3
226,m465,TH,superficial,TH superficial,somas,post,31,0.7980622053146362,4
226,m465,TH,superficial,TH superficial,somas,post,32,0.9567010998725891,7
226,m465,TH,superficial,TH superficial,somas,post,39,0.8848864436149597,4
226,m465,TH,superficial,TH superficial,somas,post,40,0.9274052977561951,6
226,m465,TH,superficial,TH superficial,somas,pre,1,0.7070556879043579,6
226,m465,TH,superficial,TH superficial,somas,pre,3,0.8711471557617188,9
226,m465,TH,superficial,TH superficial,somas,pre,4,0.522720992565155,2
226,m465,TH,superficial,TH superficial,somas,pre,10,0.3416423797607422,6
226,m465,TH,superficial,TH superficial,somas,pre,12,0.6417240500450134,6
226,m465,TH,superficial,TH superficial,somas,pre,17,0.5787656903266907,2
226,m465,TH,superficial,TH superficial,somas,pre,21,0.7597694396972656,4
226,m465,TH,superficial,TH superficial,somas,pre,30,0.9643882513046265,4
226,m465,TH,superficial,TH superficial,somas,pre,31,0.9855377674102783,7
226,m465,TH,superficial,TH superficial,somas,pre,32,0.9834102392196655,7
226,m465,TH,superficial,TH superficial,processes,post,1,0.4822533130645752,9
226,m465,TH,superficial,TH superficial,processes,post,2,0.9041789770126343,5
226,m465,TH,superficial,TH superficial,processes,post,3,0.8899729251861572,6
226,m465,TH,superficial,TH superficial,processes,post,4,0.7787868976593018,2
226,m465,TH,superficial,TH superficial,processes,post,10,0.8473058342933655,4
226,m465,TH,superficial,TH superficial,processes,post,12,0.8109316825866699,4
226,m465,TH,superficial,TH superficial,processes,post,17,0.897193193435669,7
226,m465,TH,superficial,TH superficial,processes,post,18,0.750125527381897,3
226,m465,TH,superficial,TH superficial,processes,post,21,0.9905312061309814,8
226,m465,TH,superficial,TH superficial,processes,post,22,0.8994331359863281,3
226,m465,TH,superficial,TH superficial,processes,post,30,0.965701699256897,3
226,m465,TH,superficial,TH superficial,processes,post,31,0.9076777696609497,4
226,m465,TH,superficial,TH superficial,processes,post,32,0.9732427597045898,7
226,m465,TH,superficial,TH superficial,processes,post,39,0.8941172361373901,4
226,m465,TH,superficial,TH superficial,processes,post,40,0.9099979996681213,6
226,m465,TH,superficial,TH superficial,processes,pre,1,0.7636905908584595,6
226,m465,TH,superficial,TH superficial,processes,pre,3,0.7744718790054321,9
226,m465,TH,superficial,TH superficial,processes,pre,4,0.547015368938446,2
226,m465,TH,superficial,TH superficial,processes,pre,10,0.4513022005558014,6
226,m465,TH,superficial,TH superficial,processes,pre,12,0.5937243700027466,6
226,m465,TH,superficial,TH superficial,processes,pre,17,0.8452460169792175,2
226,m465,TH,superficial,TH superficial,processes,pre,21,0.7821028232574463,4
226,m465,TH,superficial,TH superficial,processes,pre,30,0.9728900790214539,4
226,m465,TH,superficial,TH superficial,processes,pre,31,0.9871598482131958,7
226,m465,TH,superficial,TH superficial,processes,pre,32,0.9800399541854858,7
227,m496,DAT,superficial,DAT superficial,somas,post,1,-0.02013196423649788,9
227,m496,DAT,superficial,DAT superficial,somas,post,2,0.9315757155418396,5
227,m496,DAT,superficial,DAT superficial,somas,post,3,0.4363996982574463,8
227,m496,DAT,superficial,DAT superficial,somas,post,4,0.39041000604629517,7
227,m496,DAT,superficial,DAT superficial,somas,post,10,0.387114554643631,5
227,m496,DAT,superficial,DAT superficial,somas,post,12,0.5866470336914062,6
227,m496,DAT,superficial,DAT superficial,somas,post,17,0.5805020332336426,3
227,m496,DAT,superficial,DAT superficial,somas,post,18,0.6368638873100281,4
227,m496,DAT,superficial,DAT superficial,somas,post,21,0.9599013328552246,4
227,m496,DAT,superficial,DAT superficial,somas,post,22,0.3686726689338684,5
227,m496,DAT,superficial,DAT superficial,somas,post,30,0.7362948060035706,6
227,m496,DAT,superficial,DAT superficial,somas,post,31,0.8642563819885254,5
227,m496,DAT,superficial,DAT superficial,somas,post,32,0.6266400218009949,4
227,m496,DAT,superficial,DAT superficial,somas,post,39,0.5413335561752319,3
227,m496,DAT,superficial,DAT superficial,somas,post,40,0.16381636261940002,3
227,m496,DAT,superficial,DAT superficial,somas,pre,1,0.5175183415412903,2
227,m496,DAT,superficial,DAT superficial,somas,pre,2,0.8915467262268066,3
227,m496,DAT,superficial,DAT superficial,somas,pre,3,0.8271180391311646,3
227,m496,DAT,superficial,DAT superficial,somas,pre,4,0.8446647524833679,6
227,m496,DAT,superficial,DAT superficial,somas,pre,10,0.7590199708938599,7
227,m496,DAT,superficial,DAT superficial,somas,pre,12,0.4333738088607788,3
227,m496,DAT,superficial,DAT superficial,somas,pre,17,0.8428211808204651,6
227,m496,DAT,superficial,DAT superficial,somas,pre,21,0.9215681552886963,7
227,m496,DAT,superficial,DAT superficial,somas,pre,22,0.7760033011436462,4
227,m496,DAT,superficial,DAT superficial,somas,pre,31,0.9783200025558472,8
227,m496,DAT,superficial,DAT superficial,somas,pre,32,0.9566132426261902,4
227,m496,DAT,superficial,DAT superficial,somas,pre,39,0.9536368250846863,8
227,m496,DAT,superficial,DAT superficial,somas,pre,40,0.6944007277488708,6
227,m496,DAT,superficial,DAT superficial,processes,post,1,0.05590127781033516,9
227,m496,DAT,superficial,DAT superficial,processes,post,2,0.9818732142448425,5
227,m496,DAT,superficial,DAT superficial,processes,post,3,0.7127519249916077,8
227,m496,DAT,superficial,DAT superficial,processes,post,4,0.21256539225578308,7
227,m496,DAT,superficial,DAT superficial,processes,post,10,0.3635493516921997,5
227,m496,DAT,superficial,DAT superficial,processes,post,12,0.6717222929000854,6
227,m496,DAT,superficial,DAT superficial,processes,post,17,0.5703070759773254,3
227,m496,DAT,superficial,DAT superficial,processes,post,18,0.7747360467910767,4
227,m496,DAT,superficial,DAT superficial,processes,post,21,0.9666577577590942,4
227,m496,DAT,superficial,DAT superficial,processes,post,22,0.6008426547050476,5
227,m496,DAT,superficial,DAT superficial,processes,post,30,0.786968469619751,6
227,m496,DAT,superficial,DAT superficial,processes,post,31,0.9323822259902954,5
227,m496,DAT,superficial,DAT superficial,processes,post,32,0.7122911214828491,4
227,m496,DAT,superficial,DAT superficial,processes,post,39,0.6657000184059143,3
227,m496,DAT,superficial,DAT superficial,processes,post,40,-0.2393384873867035,3
227,m496,DAT,superficial,DAT superficial,processes,pre,1,0.2639046311378479,2
227,m496,DAT,superficial,DAT superficial,processes,pre,2,0.8320679068565369,3
227,m496,DAT,superficial,DAT superficial,processes,pre,3,0.691162645816803,3
227,m496,DAT,superficial,DAT superficial,processes,pre,4,0.8607679009437561,6
227,m496,DAT,superficial,DAT superficial,processes,pre,10,0.7369585633277893,7
227,m496,DAT,superficial,DAT superficial,processes,pre,12,0.49882134795188904,3
227,m496,DAT,superficial,DAT superficial,processes,pre,17,0.7733747959136963,6
227,m496,DAT,superficial,DAT superficial,processes,pre,21,0.9281191229820251,7
227,m496,DAT,superficial,DAT superficial,processes,pre,22,0.819766104221344,4
227,m496,DAT,superficial,DAT superficial,processes,pre,31,0.9758121967315674,8
227,m496,DAT,superficial,DAT superficial,processes,pre,32,0.9444530606269836,4
227,m496,DAT,superficial,DAT superficial,processes,pre,39,0.9200060367584229,8
227,m496,DAT,superficial,DAT superficial,processes,pre,40,0.7262516021728516,6
235,m466,TH,superficial,TH superficial,somas,post,1,0.13331706821918488,4
235,m466,TH,superficial,TH superficial,somas,post,2,0.3888883590698242,7
235,m466,TH,superficial,TH superficial,somas,post,3,-0.14056304097175598,5
235,m466,TH,superficial,TH superficial,somas,post,4,0.15043282508850098,7
235,m466,TH,superficial,TH superficial,somas,post,10,0.30194470286369324,6
235,m466,TH,superficial,TH superficial,somas,post,12,0.5864667296409607,6
235,m466,TH,superficial,TH superficial,somas,post,17,0.2512055039405823,2
235,m466,TH,superficial,TH superficial,somas,post,18,0.6135829091072083,5
235,m466,TH,superficial,TH superficial,somas,post,21,0.9548323750495911,5
235,m466,TH,superficial,TH superficial,somas,post,22,0.6140760183334351,6
235,m466,TH,superficial,TH superficial,somas,post,30,0.9098897576332092,7
235,m466,TH,superficial,TH superficial,somas,post,31,0.836280345916748,3
235,m466,TH,superficial,TH superficial,somas,post,32,0.9550982713699341,8
235,m466,TH,superficial,TH superficial,somas,post,39,0.5782933831214905,3
235,m466,TH,superficial,TH superficial,somas,post,40,0.3982446789741516,4
235,m466,TH,superficial,TH superficial,somas,pre,1,0.49182483553886414,5
235,m466,TH,superficial,TH superficial,somas,pre,2,0.9481499791145325,4
235,m466,TH,superficial,TH superficial,somas,pre,3,0.8738755583763123,3
235,m466,TH,superficial,TH superficial,somas,pre,4,0.8600491285324097,9
235,m466,TH,superficial,TH superficial,somas,pre,10,0.710372269153595,4
235,m466,TH,superficial,TH superficial,somas,pre,12,-0.09702222049236298,3
235,m466,TH,superficial,TH superficial,somas,pre,17,0.8122092485427856,4
235,m466,TH,superficial,TH superficial,somas,pre,18,0.6755678057670593,5
235,m466,TH,superficial,TH superficial,somas,pre,21,0.9278604984283447,5
235,m466,TH,superficial,TH superficial,somas,pre,22,0.8903068900108337,7
235,m466,TH,superficial,TH superficial,somas,pre,30,0.9224749803543091,7
235,m466,TH,superficial,TH superficial,somas,pre,31,0.9070670008659363,5
235,m466,TH,superficial,TH superficial,somas,pre,32,0.935916006565094,4
235,m466,TH,superficial,TH superficial,somas,pre,39,0.9044051170349121,3
235,m466,TH,superficial,TH superficial,somas,pre,40,0.9057298898696899,5
235,m466,TH,superficial,TH superficial,processes,post,1,0.2161453515291214,4
235,m466,TH,superficial,TH superficial,processes,post,2,0.8780131936073303,7
235,m466,TH,superficial,TH superficial,processes,post,3,0.10644607990980148,5
235,m466,TH,superficial,TH superficial,processes,post,4,0.35616016387939453,7
235,m466,TH,superficial,TH superficial,processes,post,10,0.3555018901824951,6
235,m466,TH,superficial,TH superficial,processes,post,12,0.6303960084915161,6
235,m466,TH,superficial,TH superficial,processes,post,17,0.49558866024017334,2
235,m466,TH,superficial,TH superficial,processes,post,18,0.7482817769050598,5
235,m466,TH,superficial,TH superficial,processes,post,21,0.9460248947143555,5
235,m466,TH,superficial,TH superficial,processes,post,22,0.4967135787010193,6
235,m466,TH,superficial,TH superficial,processes,post,30,0.8758821487426758,7
235,m466,TH,superficial,TH superficial,processes,post,31,0.7726673483848572,3
235,m466,TH,superficial,TH superficial,processes,post,32,0.917572021484375,8
235,m466,TH,superficial,TH superficial,processes,post,39,0.6434427499771118,3
235,m466,TH,superficial,TH superficial,processes,post,40,0.5989280343055725,4
235,m466,TH,superficial,TH superficial,processes,pre,1,0.6156581044197083,5
235,m466,TH,superficial,TH superficial,processes,pre,2,0.8977829813957214,4
235,m466,TH,superficial,TH superficial,processes,pre,3,0.8091230988502502,3
235,m466,TH,superficial,TH superficial,processes,pre,4,0.8533209562301636,9
235,m466,TH,superficial,TH superficial,processes,pre,10,0.766518235206604,4
235,m466,TH,superficial,TH superficial,processes,pre,12,0.2522938549518585,3
235,m466,TH,superficial,TH superficial,processes,pre,17,0.792891263961792,4
235,m466,TH,superficial,TH superficial,processes,pre,18,0.7483304142951965,5
235,m466,TH,superficial,TH superficial,processes,pre,21,0.9058176875114441,5
235,m466,TH,superficial,TH superficial,processes,pre,22,0.9069286584854126,7
235,m466,TH,superficial,TH superficial,processes,pre,30,0.9299160838127136,7
235,m466,TH,superficial,TH superficial,processes,pre,31,0.9376962184906006,5
235,m466,TH,superficial,TH superficial,processes,pre,32,0.9243279695510864,4
235,m466,TH,superficial,TH superficial,processes,pre,39,0.8490756154060364,3
235,m466,TH,superficial,TH superficial,processes,pre,40,0.8837343454360962,5
236,m496,DAT,superficial,DAT superficial,somas,post,1,0.13674449920654297,9
236,m496,DAT,superficial,DAT superficial,somas,post,2,0.16027803719043732,3
236,m496,DAT,superficial,DAT superficial,somas,post,3,0.45223480463027954,7
236,m496,DAT,superficial,DAT superficial,somas,post,4,0.021965963765978813,3
236,m496,DAT,superficial,DAT superficial,somas,post,10,0.11621744930744171,7
236,m496,DAT,superficial,DAT superficial,somas,post,12,0.1618054211139679,3
236,m496,DAT,superficial,DAT superficial,somas,post,17,0.6484384536743164,6
236,m496,DAT,superficial,DAT superficial,somas,post,18,0.4225935637950897,5
236,m496,DAT,superficial,DAT superficial,somas,post,21,0.7997781038284302,3
236,m496,DAT,superficial,DAT superficial,somas,post,31,0.4071337580680847,6
236,m496,DAT,superficial,DAT superficial,somas,post,32,0.5097163915634155,7
236,m496,DAT,superficial,DAT superficial,somas,post,39,0.37726742029190063,8
236,m496,DAT,superficial,DAT superficial,somas,post,40,0.2106856256723404,6
236,m496,DAT,superficial,DAT superficial,somas,pre,1,0.40529966354370117,9
236,m496,DAT,superficial,DAT superficial,somas,pre,2,0.3923913538455963,3
236,m496,DAT,superficial,DAT superficial,somas,pre,3,0.4245578348636627,9
236,m496,DAT,superficial,DAT superficial,somas,pre,4,0.1342276632785797,6
236,m496,DAT,superficial,DAT superficial,somas,pre,10,0.4851604998111725,5
236,m496,DAT,superficial,DAT superficial,somas,pre,12,0.33201733231544495,5
236,m496,DAT,superficial,DAT superficial,somas,pre,17,0.7375574111938477,7
236,m496,DAT,superficial,DAT superficial,somas,pre,18,0.29750871658325195,3
236,m496,DAT,superficial,DAT superficial,somas,pre,21,0.9506067633628845,4
236,m496,DAT,superficial,DAT superficial,somas,pre,22,0.5729920864105225,6
236,m496,DAT,superficial,DAT superficial,somas,pre,30,0.6466957926750183,5
236,m496,DAT,superficial,DAT superficial,somas,pre,32,0.8062996864318848,5
236,m496,DAT,superficial,DAT superficial,somas,pre,39,0.14481768012046814,3
236,m496,DAT,superficial,DAT superficial,somas,pre,40,0.3214403986930847,5
236,m496,DAT,superficial,DAT superficial,processes,post,1,0.23383785784244537,9
236,m496,DAT,superficial,DAT superficial,processes,post,2,0.19331593811511993,3
236,m496,DAT,superficial,DAT superficial,processes,post,3,0.32031911611557007,7
236,m496,DAT,superficial,DAT superficial,processes,post,4,0.13715346157550812,3
236,m496,DAT,superficial,DAT superficial,processes,post,10,0.035368647426366806,7
236,m496,DAT,superficial,DAT superficial,processes,post,12,0.15382789075374603,3
236,m496,DAT,superficial,DAT superficial,processes,post,17,0.30179134011268616,6
