group_id,mouse,line,state,pair,n_a,n_b,integrated_crossnobis,spatiotemporal_crossnobis,integrated_cosine,seconds_accumulated,cumulative_crossnobis
186,m472,DAT,pre,17-18,14,5,0.9217021363689921,0.5083085006045219,0.03241610527038574,1,0.5650325156197558
186,m472,DAT,pre,17-18,14,5,0.9217021363689921,0.5083085006045219,0.03241610527038574,2,0.6129238179081308
186,m472,DAT,pre,17-18,14,5,0.9217021363689921,0.5083085006045219,0.03241610527038574,3,0.9033999353432
186,m472,DAT,pre,17-18,14,5,0.9217021363689921,0.5083085006045219,0.03241610527038574,4,0.8606366720934366
186,m472,DAT,pre,31-32,11,4,-0.06393369657803397,0.12744591821835957,0.01478278636932373,1,-0.06777462278053385
186,m472,DAT,pre,31-32,11,4,-0.06393369657803397,0.12744591821835957,0.01478278636932373,2,-0.07851318823022264
186,m472,DAT,pre,31-32,11,4,-0.06393369657803397,0.12744591821835957,0.01478278636932373,3,-0.11669736956257118
186,m472,DAT,pre,31-32,11,4,-0.06393369657803397,0.12744591821835957,0.01478278636932373,4,-0.03799421874471578
186,m472,DAT,pre,39-40,6,7,0.2744382084551963,0.3905524775127086,0.05947214365005493,1,0.19497269880127682
186,m472,DAT,pre,39-40,6,7,0.2744382084551963,0.3905524775127086,0.05947214365005493,2,-0.004492237937260116
186,m472,DAT,pre,39-40,6,7,0.2744382084551963,0.3905524775127086,0.05947214365005493,3,0.04541526907805726
186,m472,DAT,pre,39-40,6,7,0.2744382084551963,0.3905524775127086,0.05947214365005493,4,0.19191355328846862
186,m472,DAT,post,17-18,6,6,0.5728108808383314,0.4042039992302245,0.07810342311859131,1,0.5252007700730765
186,m472,DAT,post,17-18,6,6,0.5728108808383314,0.4042039992302245,0.07810342311859131,2,0.5776012297974804
186,m472,DAT,post,17-18,6,6,0.5728108808383314,0.4042039992302245,0.07810342311859131,3,0.5043632822501823
186,m472,DAT,post,17-18,6,6,0.5728108808383314,0.4042039992302245,0.07810342311859131,4,0.5048068864713504
