unit_id,unit_type,group_id,trial_id,trial_index,odor_id,block,epoch,available,response_mean_z,response_peak_positive_z,response_peak_negative_z
p541,process,,62,62,4,post,odor,True,0.20780380070209503,4.205225467681885,-2.410127639770508
p560,process,,0,0,39,pre,odor,True,-0.17082858085632324,1.6154271364212036,-2.344475746154785
p560,process,,1,1,17,pre,odor,True,-1.1175196170806885,2.752751350402832,-3.9508609771728516
p560,process,,2,2,32,pre,odor,True,0.9916159510612488,3.125945806503296,-0.47765251994132996
p560,process,,3,3,32,pre,odor,True,0.8271214962005615,3.2682912349700928,-2.235201358795166
p560,process,,4,4,30,pre,odor,True,0.3725109100341797,1.7865936756134033,-0.9118160605430603
p560,process,,5,5,40,pre,odor,True,0.23597043752670288,2.156101942062378,-2.1813039779663086
p560,process,,6,6,3,pre,odor,True,0.7052898406982422,2.556687593460083,-0.9937565326690674
p560,process,,7,7,2,pre,odor,True,1.6531641483306885,3.1416373252868652,-0.3492121398448944
p560,process,,8,8,1,pre,odor,True,0.3598651587963104,2.38420033454895,-1.6744383573532104
p560,process,,9,9,4,pre,odor,True,2.361016035079956,5.5242462158203125,-0.7608993649482727
p560,process,,10,10,31,pre,odor,True,0.25103798508644104,3.6043217182159424,-2.587887763977051
p560,process,,11,11,21,pre,odor,True,-0.07298561930656433,1.4978145360946655,-2.117393970489502
p560,process,,12,12,2,pre,odor,True,0.38379859924316406,1.4597465991973877,-0.7327872514724731
p560,process,,13,13,39,pre,odor,True,1.132217288017273,3.9552862644195557,-0.7937760353088379
p560,process,,14,14,1,pre,odor,True,0.5974512696266174,1.7427209615707397,-0.5326635837554932
p560,process,,15,15,12,pre,odor,True,1.41377854347229,5.346012592315674,-2.8107690811157227
p560,process,,16,16,22,pre,odor,True,1.5983872413635254,6.160030364990234,-2.5949933528900146
p560,process,,17,17,10,pre,odor,True,2.396851062774658,4.720797061920166,-1.8998664617538452
p560,process,,18,18,17,pre,odor,True,-0.254242479801178,4.9110307693481445,-3.7257771492004395
p560,process,,19,19,31,pre,odor,True,-0.012643635272979736,3.232419013977051,-2.0798239707946777
p560,process,,20,20,30,pre,odor,True,-0.10935156792402267,1.6436139345169067,-1.7602496147155762
p560,process,,21,21,12,pre,odor,True,-0.39875030517578125,1.3143399953842163,-2.4738004207611084
p560,process,,22,22,22,pre,odor,True,0.004581133369356394,2.693389654159546,-1.2260373830795288
p560,process,,23,23,4,pre,odor,True,-0.5386101007461548,1.7984331846237183,-1.8148959875106812
p560,process,,24,24,0,pre,odor,True,-0.8150213360786438,1.4849580526351929,-3.0780622959136963
p560,process,,25,25,3,pre,odor,True,0.3648502230644226,3.6873791217803955,-1.7230538129806519
p560,process,,26,26,40,pre,odor,True,-0.3518580198287964,4.406837463378906,-4.333783149719238
