group_id,mouse,line,depth_class,cohort,compartment,odor_family,arousal_metric,neural_metric,rho,n_trials
175,m442,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,q10_z,,0
175,m442,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,q90_z,,0
175,m442,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,response_width_z,,0
175,m442,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,q10_z,,0
175,m442,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,q90_z,,0
175,m442,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,response_width_z,,0
175,m442,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,q10_z,,7
175,m442,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,q90_z,,7
175,m442,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,response_width_z,,7
175,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,q10_z,,2
175,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,q90_z,,2
175,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,response_width_z,,2
175,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,q10_z,,2
175,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,q90_z,,2
175,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,response_width_z,,2
175,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,q10_z,-0.29940656547831473,8
175,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,q90_z,0.13173888881045848,8
175,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,response_width_z,0.7425282823862205,8
175,m442,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,q10_z,,5
175,m442,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,q90_z,,5
175,m442,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,response_width_z,,5
175,m442,DAT,superficial,DAT superficial,groups,other,pupil_change_z,q10_z,,5
175,m442,DAT,superficial,DAT superficial,groups,other,pupil_change_z,q90_z,,5
175,m442,DAT,superficial,DAT superficial,groups,other,pupil_change_z,response_width_z,,5
175,m442,DAT,superficial,DAT superficial,groups,other,running_speed,q10_z,-0.021942413251573034,73
175,m442,DAT,superficial,DAT superficial,groups,other,running_speed,q90_z,0.2956670747632848,73
175,m442,DAT,superficial,DAT superficial,groups,other,running_speed,response_width_z,0.3111286064637602,73
175,m442,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,q10_z,,0
175,m442,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,q90_z,,0
175,m442,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,response_width_z,,0
175,m442,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,q10_z,,0
175,m442,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,q90_z,,0
175,m442,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,response_width_z,,0
175,m442,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,q10_z,,7
175,m442,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,q90_z,,7
175,m442,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,response_width_z,,7
175,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,q10_z,,2
175,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,q90_z,,2
175,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,response_width_z,,2
175,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_change_z,q10_z,,2
175,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_change_z,q90_z,,2
175,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_change_z,response_width_z,,2
175,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,running_speed,q10_z,-0.29940656547831473,8
175,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,running_speed,q90_z,0.16766767666785626,8
175,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,running_speed,response_width_z,0.7425282823862205,8
175,m442,DAT,superficial,DAT superficial,somas,other,pupil_odor_z,q10_z,,5
175,m442,DAT,superficial,DAT superficial,somas,other,pupil_odor_z,q90_z,,5
175,m442,DAT,superficial,DAT superficial,somas,other,pupil_odor_z,response_width_z,,5
175,m442,DAT,superficial,DAT superficial,somas,other,pupil_change_z,q10_z,,5
175,m442,DAT,superficial,DAT superficial,somas,other,pupil_change_z,q90_z,,5
175,m442,DAT,superficial,DAT superficial,somas,other,pupil_change_z,response_width_z,,5
175,m442,DAT,superficial,DAT superficial,somas,other,running_speed,q10_z,0.04147764192702413,73
175,m442,DAT,superficial,DAT superficial,somas,other,running_speed,q90_z,0.3417430564575162,73
175,m442,DAT,superficial,DAT superficial,somas,other,running_speed,response_width_z,0.3729593025953025,73
177,m442,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,q10_z,,0
177,m442,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,q90_z,,0
177,m442,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,response_width_z,,0
177,m442,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,q10_z,,0
177,m442,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,q90_z,,0
177,m442,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,response_width_z,,0
177,m442,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,q10_z,0.06378148666094874,11
177,m442,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,q90_z,0.20501192141019234,11
177,m442,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,response_width_z,0.25968176711957697,11
177,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,q10_z,,0
177,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,q90_z,,0
177,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,response_width_z,,0
177,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,q10_z,,0
177,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,q90_z,,0
177,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,response_width_z,,0
177,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,q10_z,-0.09155156597651984,12
177,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,q90_z,0.3380365512979194,12
177,m442,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,response_width_z,0.33099412314587934,12
177,m442,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,q10_z,,0
177,m442,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,q90_z,,0
177,m442,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,response_width_z,,0
177,m442,DAT,superficial,DAT superficial,groups,other,pupil_change_z,q10_z,,0
177,m442,DAT,superficial,DAT superficial,groups,other,pupil_change_z,q90_z,,0
177,m442,DAT,superficial,DAT superficial,groups,other,pupil_change_z,response_width_z,,0
177,m442,DAT,superficial,DAT superficial,groups,other,running_speed,q10_z,-0.05521623434356987,83
177,m442,DAT,superficial,DAT superficial,groups,other,running_speed,q90_z,-0.09433167994201645,83
177,m442,DAT,superficial,DAT superficial,groups,other,running_speed,response_width_z,0.04849178727943015,83
177,m442,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,q10_z,,0
177,m442,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,q90_z,,0
177,m442,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,response_width_z,,0
177,m442,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,q10_z,,0
177,m442,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,q90_z,,0
177,m442,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,response_width_z,,0
177,m442,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,q10_z,0.013667461427346159,11
177,m442,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,q90_z,0.3052399718773975,11
177,m442,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,response_width_z,0.39180056091725646,11
177,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,q10_z,,0
177,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,q90_z,,0
177,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,response_width_z,,0
177,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_change_z,q10_z,,0
177,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_change_z,q90_z,,0
177,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_change_z,response_width_z,,0
177,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,running_speed,q10_z,-0.07042428152039988,12
177,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,running_speed,q90_z,0.521139683250959,12
177,m442,DAT,superficial,DAT superficial,somas,mixtures 17/18,running_speed,response_width_z,0.3802911202101593,12
177,m442,DAT,superficial,DAT superficial,somas,other,pupil_odor_z,q10_z,,0
177,m442,DAT,superficial,DAT superficial,somas,other,pupil_odor_z,q90_z,,0
177,m442,DAT,superficial,DAT superficial,somas,other,pupil_odor_z,response_width_z,,0
177,m442,DAT,superficial,DAT superficial,somas,other,pupil_change_z,q10_z,,0
177,m442,DAT,superficial,DAT superficial,somas,other,pupil_change_z,q90_z,,0
177,m442,DAT,superficial,DAT superficial,somas,other,pupil_change_z,response_width_z,,0
177,m442,DAT,superficial,DAT superficial,somas,other,running_speed,q10_z,-0.0757684176241096,83
177,m442,DAT,superficial,DAT superficial,somas,other,running_speed,q90_z,0.018847393883997265,83
177,m442,DAT,superficial,DAT superficial,somas,other,running_speed,response_width_z,0.13858254051276378,83
186,m472,DAT,na,DAT,units,components 4/10,pupil_odor_z,q10_z,,0
186,m472,DAT,na,DAT,units,components 4/10,pupil_odor_z,q90_z,,0
186,m472,DAT,na,DAT,units,components 4/10,pupil_odor_z,response_width_z,,0
186,m472,DAT,na,DAT,units,components 4/10,pupil_change_z,q10_z,,0
186,m472,DAT,na,DAT,units,components 4/10,pupil_change_z,q90_z,,0
186,m472,DAT,na,DAT,units,components 4/10,pupil_change_z,response_width_z,,0
186,m472,DAT,na,DAT,units,components 4/10,running_speed,q10_z,0.60330807439238,13
186,m472,DAT,na,DAT,units,components 4/10,running_speed,q90_z,0.6281015569016559,13
186,m472,DAT,na,DAT,units,components 4/10,running_speed,response_width_z,0.5509662779839086,13
186,m472,DAT,na,DAT,units,mixtures 17/18,pupil_odor_z,q10_z,,1
186,m472,DAT,na,DAT,units,mixtures 17/18,pupil_odor_z,q90_z,,1
186,m472,DAT,na,DAT,units,mixtures 17/18,pupil_odor_z,response_width_z,,1
186,m472,DAT,na,DAT,units,mixtures 17/18,pupil_change_z,q10_z,,1
186,m472,DAT,na,DAT,units,mixtures 17/18,pupil_change_z,q90_z,,1
186,m472,DAT,na,DAT,units,mixtures 17/18,pupil_change_z,response_width_z,,1
186,m472,DAT,na,DAT,units,mixtures 17/18,running_speed,q10_z,-0.07303158257275154,19
186,m472,DAT,na,DAT,units,mixtures 17/18,running_speed,q90_z,0.3387609553073415,19
186,m472,DAT,na,DAT,units,mixtures 17/18,running_speed,response_width_z,0.30620470765442814,19
186,m472,DAT,na,DAT,units,other,pupil_odor_z,q10_z,,0
186,m472,DAT,na,DAT,units,other,pupil_odor_z,q90_z,,0
186,m472,DAT,na,DAT,units,other,pupil_odor_z,response_width_z,,0
186,m472,DAT,na,DAT,units,other,pupil_change_z,q10_z,,0
186,m472,DAT,na,DAT,units,other,pupil_change_z,q90_z,,0
186,m472,DAT,na,DAT,units,other,pupil_change_z,response_width_z,,0
186,m472,DAT,na,DAT,units,other,running_speed,q10_z,0.09531434990216306,76
186,m472,DAT,na,DAT,units,other,running_speed,q90_z,0.32862510027654884,76
186,m472,DAT,na,DAT,units,other,running_speed,response_width_z,0.36153482950396865,76
187,m472,DAT,na,DAT,units,components 4/10,pupil_odor_z,q10_z,,5
187,m472,DAT,na,DAT,units,components 4/10,pupil_odor_z,q90_z,,5
187,m472,DAT,na,DAT,units,components 4/10,pupil_odor_z,response_width_z,,5
187,m472,DAT,na,DAT,units,components 4/10,pupil_change_z,q10_z,,5
187,m472,DAT,na,DAT,units,components 4/10,pupil_change_z,q90_z,,5
187,m472,DAT,na,DAT,units,components 4/10,pupil_change_z,response_width_z,,5
187,m472,DAT,na,DAT,units,components 4/10,running_speed,q10_z,0.48771929824561405,12
187,m472,DAT,na,DAT,units,components 4/10,running_speed,q90_z,0.27017543859649124,12
187,m472,DAT,na,DAT,units,components 4/10,running_speed,response_width_z,0.0736842105263158,12
187,m472,DAT,na,DAT,units,mixtures 17/18,pupil_odor_z,q10_z,,6
187,m472,DAT,na,DAT,units,mixtures 17/18,pupil_odor_z,q90_z,,6
187,m472,DAT,na,DAT,units,mixtures 17/18,pupil_odor_z,response_width_z,,6
187,m472,DAT,na,DAT,units,mixtures 17/18,pupil_change_z,q10_z,,6
187,m472,DAT,na,DAT,units,mixtures 17/18,pupil_change_z,q90_z,,6
187,m472,DAT,na,DAT,units,mixtures 17/18,pupil_change_z,response_width_z,,6
187,m472,DAT,na,DAT,units,mixtures 17/18,running_speed,q10_z,-0.48901098901098894,13
187,m472,DAT,na,DAT,units,mixtures 17/18,running_speed,q90_z,0.2582417582417582,13
187,m472,DAT,na,DAT,units,mixtures 17/18,running_speed,response_width_z,0.5274725274725275,13
187,m472,DAT,na,DAT,units,other,pupil_odor_z,q10_z,0.1983081017315649,42
187,m472,DAT,na,DAT,units,other,pupil_odor_z,q90_z,0.2062827402090755,42
187,m472,DAT,na,DAT,units,other,pupil_odor_z,response_width_z,0.04342545540508968,42
187,m472,DAT,na,DAT,units,other,pupil_change_z,q10_z,0.5298252155823632,42
187,m472,DAT,na,DAT,units,other,pupil_change_z,q90_z,0.2839134045717809,42
187,m472,DAT,na,DAT,units,other,pupil_change_z,response_width_z,0.0896971485239961,42
187,m472,DAT,na,DAT,units,other,running_speed,q10_z,0.22263264025080026,87
187,m472,DAT,na,DAT,units,other,running_speed,q90_z,0.36514452573517225,87
187,m472,DAT,na,DAT,units,other,running_speed,response_width_z,0.42563865964134395,87
189,m465,TH,na,TH,units,components 4/10,pupil_odor_z,q10_z,,4
189,m465,TH,na,TH,units,components 4/10,pupil_odor_z,q90_z,,4
189,m465,TH,na,TH,units,components 4/10,pupil_odor_z,response_width_z,,4
189,m465,TH,na,TH,units,components 4/10,pupil_change_z,q10_z,,4
189,m465,TH,na,TH,units,components 4/10,pupil_change_z,q90_z,,4
189,m465,TH,na,TH,units,components 4/10,pupil_change_z,response_width_z,,4
189,m465,TH,na,TH,units,components 4/10,running_speed,q10_z,-0.054695562435500514,18
189,m465,TH,na,TH,units,components 4/10,running_speed,q90_z,0.19711042311661509,18
189,m465,TH,na,TH,units,components 4/10,running_speed,response_width_z,0.13725490196078433,18
189,m465,TH,na,TH,units,mixtures 17/18,pupil_odor_z,q10_z,,1
189,m465,TH,na,TH,units,mixtures 17/18,pupil_odor_z,q90_z,,1
189,m465,TH,na,TH,units,mixtures 17/18,pupil_odor_z,response_width_z,,1
189,m465,TH,na,TH,units,mixtures 17/18,pupil_change_z,q10_z,,1
189,m465,TH,na,TH,units,mixtures 17/18,pupil_change_z,q90_z,,1
189,m465,TH,na,TH,units,mixtures 17/18,pupil_change_z,response_width_z,,1
189,m465,TH,na,TH,units,mixtures 17/18,running_speed,q10_z,0.7212121212121211,10
189,m465,TH,na,TH,units,mixtures 17/18,running_speed,q90_z,0.8787878787878788,10
189,m465,TH,na,TH,units,mixtures 17/18,running_speed,response_width_z,0.16363636363636364,10
189,m465,TH,na,TH,units,other,pupil_odor_z,q10_z,0.17021355223041806,10
189,m465,TH,na,TH,units,other,pupil_odor_z,q90_z,0.12158110873601292,10
189,m465,TH,na,TH,units,other,pupil_odor_z,response_width_z,0.09726488698881035,10
189,m465,TH,na,TH,units,other,pupil_change_z,q10_z,0.5653521556224601,10
189,m465,TH,na,TH,units,other,pupil_change_z,q90_z,0.34650615989763683,10
189,m465,TH,na,TH,units,other,pupil_change_z,response_width_z,-0.0790277206784084,10
189,m465,TH,na,TH,units,other,running_speed,q10_z,0.4434199970905519,81
189,m465,TH,na,TH,units,other,running_speed,q90_z,0.40294679278980894,81
189,m465,TH,na,TH,units,other,running_speed,response_width_z,0.2388393613928266,81
190,m472,DAT,na,DAT,units,components 4/10,pupil_odor_z,q10_z,,2
190,m472,DAT,na,DAT,units,components 4/10,pupil_odor_z,q90_z,,2
190,m472,DAT,na,DAT,units,components 4/10,pupil_odor_z,response_width_z,,2
190,m472,DAT,na,DAT,units,components 4/10,pupil_change_z,q10_z,,2
190,m472,DAT,na,DAT,units,components 4/10,pupil_change_z,q90_z,,2
190,m472,DAT,na,DAT,units,components 4/10,pupil_change_z,response_width_z,,2
190,m472,DAT,na,DAT,units,components 4/10,running_speed,q10_z,-0.13812365502745746,13
190,m472,DAT,na,DAT,units,components 4/10,running_speed,q90_z,0.16574838603294895,13
190,m472,DAT,na,DAT,units,components 4/10,running_speed,response_width_z,0.3038720410604064,13
190,m472,DAT,na,DAT,units,mixtures 17/18,pupil_odor_z,q10_z,,0
190,m472,DAT,na,DAT,units,mixtures 17/18,pupil_odor_z,q90_z,,0
190,m472,DAT,na,DAT,units,mixtures 17/18,pupil_odor_z,response_width_z,,0
190,m472,DAT,na,DAT,units,mixtures 17/18,pupil_change_z,q10_z,,0
190,m472,DAT,na,DAT,units,mixtures 17/18,pupil_change_z,q90_z,,0
190,m472,DAT,na,DAT,units,mixtures 17/18,pupil_change_z,response_width_z,,0
190,m472,DAT,na,DAT,units,mixtures 17/18,running_speed,q10_z,-0.21025445937273735,18
190,m472,DAT,na,DAT,units,mixtures 17/18,running_speed,q90_z,0.10046641654756415,18
190,m472,DAT,na,DAT,units,mixtures 17/18,running_speed,response_width_z,0.30554219465496313,18
190,m472,DAT,na,DAT,units,other,pupil_odor_z,q10_z,,4
190,m472,DAT,na,DAT,units,other,pupil_odor_z,q90_z,,4
190,m472,DAT,na,DAT,units,other,pupil_odor_z,response_width_z,,4
190,m472,DAT,na,DAT,units,other,pupil_change_z,q10_z,,4
190,m472,DAT,na,DAT,units,other,pupil_change_z,q90_z,,4
190,m472,DAT,na,DAT,units,other,pupil_change_z,response_width_z,,4
190,m472,DAT,na,DAT,units,other,running_speed,q10_z,0.23971150001255745,81
190,m472,DAT,na,DAT,units,other,running_speed,q90_z,0.5098293504913523,81
190,m472,DAT,na,DAT,units,other,running_speed,response_width_z,0.4545461048872486,81
195,m466,TH,na,TH,units,components 4/10,pupil_odor_z,q10_z,0.30000000000000004,11
195,m466,TH,na,TH,units,components 4/10,pupil_odor_z,q90_z,0.20956774188597443,11
195,m466,TH,na,TH,units,components 4/10,pupil_odor_z,response_width_z,0.21412356236175645,11
195,m466,TH,na,TH,units,components 4/10,pupil_change_z,q10_z,-0.1272727272727273,11
195,m466,TH,na,TH,units,components 4/10,pupil_change_z,q90_z,0.07744894808829489,11
195,m466,TH,na,TH,units,components 4/10,pupil_change_z,response_width_z,0.19590028045862823,11
195,m466,TH,na,TH,units,components 4/10,running_speed,q10_z,0.5022026431718063,14
195,m466,TH,na,TH,units,components 4/10,running_speed,q90_z,0.7764317180616741,14
195,m466,TH,na,TH,units,components 4/10,running_speed,response_width_z,0.8303964757709251,14
195,m466,TH,na,TH,units,mixtures 17/18,pupil_odor_z,q10_z,0.43333333333333335,9
195,m466,TH,na,TH,units,mixtures 17/18,pupil_odor_z,q90_z,0.43333333333333335,9
195,m466,TH,na,TH,units,mixtures 17/18,pupil_odor_z,response_width_z,0.21666666666666667,9
195,m466,TH,na,TH,units,mixtures 17/18,pupil_change_z,q10_z,-0.39999999999999997,9
195,m466,TH,na,TH,units,mixtures 17/18,pupil_change_z,q90_z,-0.18333333333333335,9
195,m466,TH,na,TH,units,mixtures 17/18,pupil_change_z,response_width_z,0.06666666666666667,9
195,m466,TH,na,TH,units,mixtures 17/18,running_speed,q10_z,0.41666666666666663,9
195,m466,TH,na,TH,units,mixtures 17/18,running_speed,q90_z,0.5,9
195,m466,TH,na,TH,units,mixtures 17/18,running_speed,response_width_z,0.38333333333333336,9
195,m466,TH,na,TH,units,other,pupil_odor_z,q10_z,0.3003111048625241,76
195,m466,TH,na,TH,units,other,pupil_odor_z,q90_z,0.5061433871079006,76
195,m466,TH,na,TH,units,other,pupil_odor_z,response_width_z,0.4451540183320317,76
195,m466,TH,na,TH,units,other,pupil_change_z,q10_z,0.4290314923708771,76
195,m466,TH,na,TH,units,other,pupil_change_z,q90_z,0.6284298064527902,76
195,m466,TH,na,TH,units,other,pupil_change_z,response_width_z,0.5047759124716703,76
195,m466,TH,na,TH,units,other,running_speed,q10_z,0.17507832730490303,89
195,m466,TH,na,TH,units,other,running_speed,q90_z,0.4247122329121322,89
195,m466,TH,na,TH,units,other,running_speed,response_width_z,0.40641601985152953,89
196,m472,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,q10_z,,0
196,m472,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,q90_z,,0
196,m472,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,response_width_z,,0
196,m472,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,q10_z,,0
196,m472,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,q90_z,,0
196,m472,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,response_width_z,,0
196,m472,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,q10_z,0.5816960494673845,15
196,m472,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,q90_z,0.91563267045792,15
196,m472,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,response_width_z,0.7827761653326532,15
196,m472,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,q10_z,,0
196,m472,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,q90_z,,0
196,m472,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,response_width_z,,0
196,m472,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,q10_z,,0
196,m472,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,q90_z,,0
196,m472,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,response_width_z,,0
196,m472,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,q10_z,-0.16856535760393593,11
196,m472,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,q90_z,0.04100238428203847,11
196,m472,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,response_width_z,0.12300715284611541,11
196,m472,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,q10_z,,0
196,m472,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,q90_z,,0
196,m472,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,response_width_z,,0
196,m472,DAT,superficial,DAT superficial,groups,other,pupil_change_z,q10_z,,0
196,m472,DAT,superficial,DAT superficial,groups,other,pupil_change_z,q90_z,,0
196,m472,DAT,superficial,DAT superficial,groups,other,pupil_change_z,response_width_z,,0
196,m472,DAT,superficial,DAT superficial,groups,other,running_speed,q10_z,-0.05380065464354737,86
196,m472,DAT,superficial,DAT superficial,groups,other,running_speed,q90_z,0.4379587753672772,86
196,m472,DAT,superficial,DAT superficial,groups,other,running_speed,response_width_z,0.5591224412687914,86
196,m472,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,q10_z,,0
196,m472,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,q90_z,,0
196,m472,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,response_width_z,,0
196,m472,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,q10_z,,0
196,m472,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,q90_z,,0
196,m472,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,response_width_z,,0
196,m472,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,q10_z,0.7181432709473883,15
196,m472,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,q90_z,0.8671579996689713,15
196,m472,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,response_width_z,0.736096852721073,15
196,m472,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,q10_z,,0
196,m472,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,q90_z,,0
196,m472,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,response_width_z,,0
196,m472,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_change_z,q10_z,,0
196,m472,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_change_z,q90_z,,0
196,m472,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_change_z,response_width_z,,0
196,m472,DAT,superficial,DAT superficial,somas,mixtures 17/18,running_speed,q10_z,-0.054669845709384636,11
196,m472,DAT,superficial,DAT superficial,somas,mixtures 17/18,running_speed,q90_z,0.02277910237891026,11
196,m472,DAT,superficial,DAT superficial,somas,mixtures 17/18,running_speed,response_width_z,0.13211879379767952,11
196,m472,DAT,superficial,DAT superficial,somas,other,pupil_odor_z,q10_z,,0
196,m472,DAT,superficial,DAT superficial,somas,other,pupil_odor_z,q90_z,,0
196,m472,DAT,superficial,DAT superficial,somas,other,pupil_odor_z,response_width_z,,0
196,m472,DAT,superficial,DAT superficial,somas,other,pupil_change_z,q10_z,,0
196,m472,DAT,superficial,DAT superficial,somas,other,pupil_change_z,q90_z,,0
196,m472,DAT,superficial,DAT superficial,somas,other,pupil_change_z,response_width_z,,0
196,m472,DAT,superficial,DAT superficial,somas,other,running_speed,q10_z,-0.037389777987854714,86
196,m472,DAT,superficial,DAT superficial,somas,other,running_speed,q90_z,0.45117156235805783,86
196,m472,DAT,superficial,DAT superficial,somas,other,running_speed,response_width_z,0.5184400953393657,86
199,m465,TH,superficial,TH superficial,groups,components 4/10,pupil_odor_z,q10_z,-0.8516483516483516,13
199,m465,TH,superficial,TH superficial,groups,components 4/10,pupil_odor_z,q90_z,0.42857142857142855,13
199,m465,TH,superficial,TH superficial,groups,components 4/10,pupil_odor_z,response_width_z,0.8351648351648352,13
199,m465,TH,superficial,TH superficial,groups,components 4/10,pupil_change_z,q10_z,0.0,13
199,m465,TH,superficial,TH superficial,groups,components 4/10,pupil_change_z,q90_z,0.6923076923076923,13
199,m465,TH,superficial,TH superficial,groups,components 4/10,pupil_change_z,response_width_z,0.34615384615384615,13
199,m465,TH,superficial,TH superficial,groups,components 4/10,running_speed,q10_z,-0.4450549450549451,13
199,m465,TH,superficial,TH superficial,groups,components 4/10,running_speed,q90_z,0.7417582417582418,13
199,m465,TH,superficial,TH superficial,groups,components 4/10,running_speed,response_width_z,0.6373626373626374,13
199,m465,TH,superficial,TH superficial,groups,mixtures 17/18,pupil_odor_z,q10_z,,6
199,m465,TH,superficial,TH superficial,groups,mixtures 17/18,pupil_odor_z,q90_z,,6
199,m465,TH,superficial,TH superficial,groups,mixtures 17/18,pupil_odor_z,response_width_z,,6
199,m465,TH,superficial,TH superficial,groups,mixtures 17/18,pupil_change_z,q10_z,,6
199,m465,TH,superficial,TH superficial,groups,mixtures 17/18,pupil_change_z,q90_z,,6
