group_id,mouse,line,depth_class,cohort,compartment,unit_id,n_awake_trials,median_pupil_coverage,f0_vs_pupil_rho,f0_vs_speed_rho,f0_vs_respiration_rho
186,m472,DAT,na,DAT,units,r132,108,0.2536231884057971,,0.15627565472858088,-0.34935064935064936
186,m472,DAT,na,DAT,units,r133,108,0.2536231884057971,,0.0008510391770693079,0.07792207792207792
206,m462,TH,na,TH,units,r1,112,0.0070921985815602835,,0.09154312004178039,0.16002477231561746
206,m462,TH,na,TH,units,r2,112,0.0070921985815602835,,-0.0007366621431265195,0.024712502538718407
206,m462,TH,na,TH,units,r3,112,0.0070921985815602835,,-0.19460729336850463,-0.10995483327977303
206,m462,TH,na,TH,units,r4,112,0.0070921985815602835,,0.05278269913890248,0.13260013028293327
206,m462,TH,na,TH,units,r5,112,0.0070921985815602835,,0.002916668136448603,0.05657480273554512
206,m462,TH,na,TH,units,r6,112,0.0070921985815602835,,-0.04577584294032698,0.01658889731427278
206,m462,TH,na,TH,units,r7,112,0.0070921985815602835,,-0.03131242400231386,0.0023234706845943337
206,m462,TH,na,TH,units,r8,112,0.0070921985815602835,,0.06015788640904123,0.10819087483724094
206,m462,TH,na,TH,units,r9,112,0.0070921985815602835,,0.02782612758077324,0.0925074477162292
206,m462,TH,na,TH,units,r10,112,0.0070921985815602835,,0.1257593634222325,0.2581017159375654
206,m462,TH,na,TH,units,r11,112,0.0070921985815602835,,0.00522516171287415,0.1033730900353615
206,m462,TH,na,TH,units,r12,112,0.0070921985815602835,,0.08617662198749243,0.1968159055455726
206,m462,TH,na,TH,units,r13,112,0.0070921985815602835,,-0.0065956959326444195,0.05730942949611539
206,m462,TH,na,TH,units,r14,112,0.0070921985815602835,,0.03165505755725643,0.07999316627163104
206,m462,TH,na,TH,units,r15,112,0.0070921985815602835,,0.0616740398896621,0.19450097703261282
206,m462,TH,na,TH,units,r16,112,0.0070921985815602835,,-0.05015298660471827,-0.0254855690716441
206,m462,TH,na,TH,units,r17,112,0.0070921985815602835,,0.055009817246029165,0.12902096036806185
